Field1_links,Field2,Field3,Field4,Field5
https://www.imdb.com/title/tt10588862/?ref_=sr_t_1577,Gel Yazin Konusalim,30,,
https://www.imdb.com/title/tt2872858/?ref_=sr_t_1578,Iki Yaka Bir Ismail,6,,
https://www.imdb.com/title/tt27263846/?ref_=sr_t_1579,12 Eylül 1980 Darbe,4,,
https://www.imdb.com/title/tt1163035/?ref_=sr_t_1580,Tanri Misafiri,,,
https://www.imdb.com/title/tt1887045/?ref_=sr_t_1581,Gulhan'in Galaksi Rehberi,,,
https://www.imdb.com/title/tt1260642/?ref_=sr_t_1582,Servet Avcisi,,,
https://www.imdb.com/title/tt0115229/?ref_=sr_t_1583,Kalbimi Kira Kira,,,
https://www.imdb.com/title/tt6107882/?ref_=sr_t_1584,Pertev Bey'in Üç Kizi,,,
https://www.imdb.com/title/tt1162561/?ref_=sr_t_1585,Gülüm,,,
https://www.imdb.com/title/tt4708330/?ref_=sr_t_1586,Baba Oluyorum,,,
https://www.imdb.com/title/tt8785126/?ref_=sr_t_1587,Külahta Erimis Dolunay,1,,
https://www.imdb.com/title/tt0465112/?ref_=sr_t_1588,Ana Kuzusu,,,
https://www.imdb.com/title/tt10315204/?ref_=sr_t_1589,Süper Bulmaca,,,
https://www.imdb.com/title/tt0221772/?ref_=sr_t_1590,Sen Allah'in Bir Lütfusun,,,
https://www.imdb.com/title/tt0296348/?ref_=sr_t_1591,Hastane,,,
https://www.imdb.com/title/tt9053230/?ref_=sr_t_1592,Maksut'un Neolokal Mutfagi,,,
https://www.imdb.com/title/tt5610402/?ref_=sr_t_1593,Zamanda Yolculuk,,,
https://www.imdb.com/title/tt0434692/?ref_=sr_t_1594,Kasabanin Incisi,1,,
https://www.imdb.com/title/tt26426041/?ref_=sr_t_1595,Sibel,,,
https://www.imdb.com/title/tt1163036/?ref_=sr_t_1596,Tatli Intikam,,,
https://www.imdb.com/title/tt10348778/?ref_=sr_t_1597,Yari Saka Yari Ciddi,,,
https://www.imdb.com/title/tt30311070/?ref_=sr_t_1598,Gelinim Olur Musun?,,,
https://www.imdb.com/title/tt22011572/?ref_=sr_t_1599,Habertürk Ana Haber,3,,
https://www.imdb.com/title/tt8698572/?ref_=sr_t_1600,Eglendirme Dairesi,5,,
https://www.imdb.com/title/tt14677480/?ref_=sr_t_1601,Unutulanlar,,,
https://www.imdb.com/title/tt10210252/?ref_=sr_t_1602,Ruhun Doysun,33,,
https://www.imdb.com/title/tt8326022/?ref_=sr_t_1603,Eksik Etek,1,,
https://www.imdb.com/title/tt23871162/?ref_=sr_t_1604,Renkli Veli,3,,
https://www.imdb.com/title/tt14563530/?ref_=sr_t_1605,Sokopop: Yesilçam 101,3,,
https://www.imdb.com/title/tt0905580/?ref_=sr_t_1606,Karinca Yuvasi,,,
https://www.imdb.com/title/tt28021929/?ref_=sr_t_1607,Düsünüyorum Öyleyse Varim,5,,
https://www.imdb.com/title/tt12997126/?ref_=sr_t_1608,Rabarba Talk,1,,
https://www.imdb.com/title/tt16737052/?ref_=sr_t_1609,Sokopop Portreler: Banu Alkan,2,,
https://www.imdb.com/title/tt16711750/?ref_=sr_t_1610,Karalama Defteri,164,,
https://www.imdb.com/title/tt0484513/?ref_=sr_t_1611,Dostlar Pasaji,,,
https://www.imdb.com/title/tt6326308/?ref_=sr_t_1612,6 Manti,1,,
https://www.imdb.com/title/tt10612430/?ref_=sr_t_1613,2017-2018 Süper Lig,14,,
https://www.imdb.com/title/tt5186026/?ref_=sr_t_1614,Bodrum da Yarim Yamalak,,,
https://www.imdb.com/title/tt26750205/?ref_=sr_t_1615,Lale Devri,21,,
https://www.imdb.com/title/tt1162585/?ref_=sr_t_1616,Hayat Apartmani,5,,
https://www.imdb.com/title/tt8571638/?ref_=sr_t_1617,Uykudan Önce,,,
https://www.imdb.com/title/tt14873624/?ref_=sr_t_1618,Bobin Kafa,3,,
https://www.imdb.com/title/tt29932037/?ref_=sr_t_1619,Hizir Ekip,,,
https://www.imdb.com/title/tt14132810/?ref_=sr_t_1620,Yildiz Doganlar,4,,
https://www.imdb.com/title/tt5713924/?ref_=sr_t_1621,Kayip Madalyon,,,
https://www.imdb.com/title/tt15354592/?ref_=sr_t_1622,Sir Gibi,5,,
https://www.imdb.com/title/tt22079618/?ref_=sr_t_1623,Simdi Onlar Düsünsün,18,,
https://www.imdb.com/title/tt4174136/?ref_=sr_t_1624,Sicagi Sicagina,254,,
https://www.imdb.com/title/tt14438536/?ref_=sr_t_1625,Zatonya,1,,
https://www.imdb.com/title/tt23738874/?ref_=sr_t_1626,Esnaf,2,,
https://www.imdb.com/title/tt16806926/?ref_=sr_t_1627,Türkiye Ekspresi,,,
https://www.imdb.com/title/tt21257132/?ref_=sr_t_1628,Kadin Severse,,,
https://www.imdb.com/title/tt20882028/?ref_=sr_t_1629,Firtinali Ask,,,
https://www.imdb.com/title/tt1865825/?ref_=sr_t_1630,Metropol Cafe,,,
https://www.imdb.com/title/tt21631666/?ref_=sr_t_1631,Eren Aktan,16,,
https://www.imdb.com/title/tt7488134/?ref_=sr_t_1632,Tutar mi Tutar,4,,
https://www.imdb.com/title/tt2316986/?ref_=sr_t_1633,Ipsiz Recep,,,
https://www.imdb.com/title/tt3808958/?ref_=sr_t_1634,Ne Diyosuun,4,,
https://www.imdb.com/title/tt0878799/?ref_=sr_t_1635,Iste Benim,1,,
https://www.imdb.com/title/tt0426640/?ref_=sr_t_1636,Ah Bir Zengin Olsam,,,
https://www.imdb.com/title/tt2024837/?ref_=sr_t_1637,Goncakaranfil,,,
https://www.imdb.com/title/tt28602841/?ref_=sr_t_1638,Belalim Benim,,,
https://www.imdb.com/title/tt15445202/?ref_=sr_t_1639,Gelinim Sensin,2,,
https://www.imdb.com/title/tt3809340/?ref_=sr_t_1640,Bir Ferhat ile Sirin Hikayesi,,,
https://www.imdb.com/title/tt30136654/?ref_=sr_t_1641,Murat Aksoy ile Hafta Sonu,10,,
https://www.imdb.com/title/tt5545986/?ref_=sr_t_1642,Görevimiz Komedi,,,
https://www.imdb.com/title/tt0221774/?ref_=sr_t_1643,Sirilsiklam,,,
https://www.imdb.com/title/tt16912530/?ref_=sr_t_1644,Meltem TV Ana Haber,,,
https://www.imdb.com/title/tt11355140/?ref_=sr_t_1645,Ugurlugiller,,,
https://www.imdb.com/title/tt16973562/?ref_=sr_t_1646,Altinci His,,,
https://www.imdb.com/title/tt13499330/?ref_=sr_t_1647,Saba ile Oyuna Geldik,21,,
https://www.imdb.com/title/tt28484687/?ref_=sr_t_1648,Tutkum Bogusmak,30,,
https://www.imdb.com/title/tt15562558/?ref_=sr_t_1649,Evcilik Oyunu,,,
https://www.imdb.com/title/tt4707080/?ref_=sr_t_1650,Film Gibi,,,
https://www.imdb.com/title/tt8325402/?ref_=sr_t_1651,Hayirdir Insallah,,,
https://www.imdb.com/title/tt3349620/?ref_=sr_t_1652,"Uzay, Evren ve Biz",16,,
https://www.imdb.com/title/tt11285524/?ref_=sr_t_1653,2015-2016 TFF 1. Lig,34,,
https://www.imdb.com/title/tt12847818/?ref_=sr_t_1654,Marsthales,73,,
https://www.imdb.com/title/tt10854164/?ref_=sr_t_1655,2018-2019 TFF 1. Lig,36,,
https://www.imdb.com/title/tt22150530/?ref_=sr_t_1656,Kökler,1,,
https://www.imdb.com/title/tt6679516/?ref_=sr_t_1657,Sari Sicak,,,
https://www.imdb.com/title/tt14625796/?ref_=sr_t_1658,Tiyatro Zamani,2,,
https://www.imdb.com/title/tt5812624/?ref_=sr_t_1659,Pelin Çift ile Gündem Ötesi,,,
https://www.imdb.com/title/tt0426813/?ref_=sr_t_1660,Uy Basuma Gelenler,13,,
https://www.imdb.com/title/tt5716362/?ref_=sr_t_1661,Oglum Için,,,
https://www.imdb.com/title/tt10348706/?ref_=sr_t_1662,Çilgin Yuva,,,
https://www.imdb.com/title/tt14650226/?ref_=sr_t_1663,Kakao Ve Süt,12,,
https://www.imdb.com/title/tt4236780/?ref_=sr_t_1664,Evvel Zaman Hikayesi,,,
https://www.imdb.com/title/tt21223148/?ref_=sr_t_1665,Bir Yastikta Kocayalim,105,,
https://www.imdb.com/title/tt5846092/?ref_=sr_t_1666,Hülya Avsar Show,,,
https://www.imdb.com/title/tt11786390/?ref_=sr_t_1667,Elma Kurdu Nam Nam,,,
https://www.imdb.com/title/tt6954428/?ref_=sr_t_1668,Mahmut & Meryem,4,,
https://www.imdb.com/title/tt28602700/?ref_=sr_t_1669,Gündüzün Karanligi,,,
https://www.imdb.com/title/tt27882993/?ref_=sr_t_1670,Fatih Portakal ile Sözcü Ana Haber,1,,
https://www.imdb.com/title/tt1421972/?ref_=sr_t_1671,Çati Kati,5,,
https://www.imdb.com/title/tt14411826/?ref_=sr_t_1672,Firinci Ve Güzel,,,
https://www.imdb.com/title/tt10916442/?ref_=sr_t_1673,Bizimcity,,,
https://www.imdb.com/title/tt8113474/?ref_=sr_t_1674,Kuzucuk,,,
https://www.imdb.com/title/tt0448269/?ref_=sr_t_1675,Anne Babamla Evlensene,3,,
https://www.imdb.com/title/tt5846052/?ref_=sr_t_1676,Kadin Severse,,,
https://www.imdb.com/title/tt0449149/?ref_=sr_t_1677,Seni Yasatacagim,,,
https://www.imdb.com/title/tt16406842/?ref_=sr_t_1678,Tadimiz Kaçmasin,13,,
https://www.imdb.com/title/tt10611748/?ref_=sr_t_1679,2019-2020 Süper Lig,168,,
https://www.imdb.com/title/tt5887934/?ref_=sr_t_1680,Biz Bize Benzeriz,,,
https://www.imdb.com/title/tt13745576/?ref_=sr_t_1681,Stalk Show,4,,
https://www.imdb.com/title/tt4507156/?ref_=sr_t_1682,Yekta Kopan'la Cumartesi,1,1,
https://www.imdb.com/title/tt11313170/?ref_=sr_t_1683,Beni Takip Et,10,,
https://www.imdb.com/title/tt1172340/?ref_=sr_t_1684,Görgüsüzler,6,,
https://www.imdb.com/title/tt26685732/?ref_=sr_t_1685,2022-2023 TFF 1. Lig,29,,
https://www.imdb.com/title/tt1730104/?ref_=sr_t_1686,Ölüm Çiçekleri,,,
https://www.imdb.com/title/tt9063184/?ref_=sr_t_1687,Kral Çiplak,23,,
https://www.imdb.com/title/tt0834015/?ref_=sr_t_1688,Anadolu Kaplani,,,
https://www.imdb.com/title/tt8436414/?ref_=sr_t_1689,Yakin Plan Cihan Harbi,22,,
https://www.imdb.com/title/tt2027336/?ref_=sr_t_1690,Altin Elbiseli Adam,,,
https://www.imdb.com/title/tt14635700/?ref_=sr_t_1691,Bir Sansim Olsa,27,,
https://www.imdb.com/title/tt4386888/?ref_=sr_t_1692,Kral ve Ben,1,,
https://www.imdb.com/title/tt11537648/?ref_=sr_t_1693,Eylül Öztürk ile Hey Anne,,,
https://www.imdb.com/title/tt16393784/?ref_=sr_t_1694,Balik Dedektifi,,,
https://www.imdb.com/title/tt17316100/?ref_=sr_t_1695,Dobra Dobra,,,
https://www.imdb.com/title/tt12379872/?ref_=sr_t_1696,Performans,1,,
https://www.imdb.com/title/tt4579434/?ref_=sr_t_1697,Köy Doktoru,,,
https://www.imdb.com/title/tt26787804/?ref_=sr_t_1698,Empati,,,
https://www.imdb.com/title/tt1399143/?ref_=sr_t_1699,Dede Korkut - Egrek ve Segrek,,,
https://www.imdb.com/title/tt13776918/?ref_=sr_t_1700,Saglikli Kaçamak,4,,
https://www.imdb.com/title/tt12546752/?ref_=sr_t_1701,Bir Dövüsçünün Dünya Maceralari,4,,
https://www.imdb.com/title/tt22206938/?ref_=sr_t_1702,Gör Beni,31,,
https://www.imdb.com/title/tt8484874/?ref_=sr_t_1703,UAA Roar TV,9,,
https://www.imdb.com/title/tt10348720/?ref_=sr_t_1704,Perili Ev,,,
https://www.imdb.com/title/tt13805668/?ref_=sr_t_1705,Electro Monolog,15,,
https://www.imdb.com/title/tt4431064/?ref_=sr_t_1706,Küçük Seyler,,,
https://www.imdb.com/title/tt0448285/?ref_=sr_t_1707,Ev Hali,,,
https://www.imdb.com/title/tt10628522/?ref_=sr_t_1708,2012-2013 Süper Lig,12,,
https://www.imdb.com/title/tt0462136/?ref_=sr_t_1709,Sirtimdan Vuruldum,4,,
https://www.imdb.com/title/tt1399144/?ref_=sr_t_1710,Dede Korkut: Bamsibeyrek Nasil Öldürüldü,,,
https://www.imdb.com/title/tt1664312/?ref_=sr_t_1711,Kahve Bahane,,,
https://www.imdb.com/title/tt5716250/?ref_=sr_t_1712,Yalniz Kalpler,,,
https://www.imdb.com/title/tt1962763/?ref_=sr_t_1713,Grafi2000 Comedy,,,
https://www.imdb.com/title/tt14703052/?ref_=sr_t_1714,Vurgun,35,,
https://www.imdb.com/title/tt14312816/?ref_=sr_t_1715,Tek Basimiza,8,,
https://www.imdb.com/title/tt11423918/?ref_=sr_t_1716,Prenses Perfinya,,,
https://www.imdb.com/title/tt17046910/?ref_=sr_t_1717,Survivor Ekstra,,,
https://www.imdb.com/title/tt5203174/?ref_=sr_t_1718,Atesten Koltuk,,,
https://www.imdb.com/title/tt19367982/?ref_=sr_t_1719,Last Promise,4,,
https://www.imdb.com/title/tt6022070/?ref_=sr_t_1720,Macide Ögretmen,,,
https://www.imdb.com/title/tt8800582/?ref_=sr_t_1721,Gökyüzümü Çaldilar,1,,
https://www.imdb.com/title/tt6856952/?ref_=sr_t_1722,Yesilçam Denizi,,,
https://www.imdb.com/title/tt21342612/?ref_=sr_t_1723,Rejisör Sefik Künefe,,,
https://www.imdb.com/title/tt4587298/?ref_=sr_t_1724,Nöropsikoloji,1,,
https://www.imdb.com/title/tt0781876/?ref_=sr_t_1725,Hayat Türküsü,,,
https://www.imdb.com/title/tt8176060/?ref_=sr_t_1726,Gardirop Savaslari,,,
https://www.imdb.com/title/tt8433964/?ref_=sr_t_1727,Sok,,,
https://www.imdb.com/title/tt16734118/?ref_=sr_t_1728,Düsüncenin Seyir Defteri,,,
https://www.imdb.com/title/tt3922264/?ref_=sr_t_1729,Keske Olmasaydi...,4,,
https://www.imdb.com/title/tt2321820/?ref_=sr_t_1730,Canimin Içi,50,,
https://www.imdb.com/title/tt30151665/?ref_=sr_t_1731,Chef's Delight,,,
https://www.imdb.com/title/tt7915066/?ref_=sr_t_1732,Bilin Deneyin,14,,
https://www.imdb.com/title/tt19368460/?ref_=sr_t_1733,Fear Session,,,
https://www.imdb.com/title/tt16796650/?ref_=sr_t_1734,Geleneksel Evler,,,
https://www.imdb.com/title/tt5893262/?ref_=sr_t_1735,Yesilçam Denizi,,,
https://www.imdb.com/title/tt1280431/?ref_=sr_t_1736,Suç Dosyasi,1,,
https://www.imdb.com/title/tt7674140/?ref_=sr_t_1737,Kolej Sinifi,10,,
https://www.imdb.com/title/tt17311262/?ref_=sr_t_1738,23 Buçuk,,,
https://www.imdb.com/title/tt22728886/?ref_=sr_t_1739,Külkedisi,,,
https://www.imdb.com/title/tt10315180/?ref_=sr_t_1740,Evleneceksen Gel,,,
https://www.imdb.com/title/tt9894582/?ref_=sr_t_1741,Huysuz Simdi Hostes,34,,
https://www.imdb.com/title/tt12847824/?ref_=sr_t_1742,Hakki,114,,
https://www.imdb.com/title/tt2875810/?ref_=sr_t_1743,Son Durak,1,,
https://www.imdb.com/title/tt26670936/?ref_=sr_t_1744,Kadinlar Kulübü,600,,
https://www.imdb.com/title/tt4627102/?ref_=sr_t_1745,Davranis Bilimi,,,
https://www.imdb.com/title/tt27250009/?ref_=sr_t_1746,Türkiye'nin 68'i,2,,
https://www.imdb.com/title/tt8710306/?ref_=sr_t_1747,Tufa - Bulusma,1,,
https://www.imdb.com/title/tt13743666/?ref_=sr_t_1748,Sokopop,10,,
https://www.imdb.com/title/tt12795610/?ref_=sr_t_1749,Deryali Günler,1,,
https://www.imdb.com/title/tt12789738/?ref_=sr_t_1750,Saba Tümer'le Bugün,2,,
https://www.imdb.com/title/tt8390106/?ref_=sr_t_1751,Bir Yastikta,,,
https://www.imdb.com/title/tt21847340/?ref_=sr_t_1752,Adventurous Fins,,,
https://www.imdb.com/title/tt5602184/?ref_=sr_t_1753,Kader Ayirsa Bile,1,,
https://www.imdb.com/title/tt11338156/?ref_=sr_t_1754,2011-2012 TFF 1. Lig,34,,
https://www.imdb.com/title/tt18351782/?ref_=sr_t_1755,Sifir Atik,,,
https://www.imdb.com/title/tt5887930/?ref_=sr_t_1756,Zeki Metince,,,
https://www.imdb.com/title/tt3449538/?ref_=sr_t_1757,Süper Matrak,2,,
https://www.imdb.com/title/tt10752438/?ref_=sr_t_1758,Cengiz Semercioglu ile Sabah Sohbeti,,,
https://www.imdb.com/title/tt19494510/?ref_=sr_t_1759,Hayatlar,,,
https://www.imdb.com/title/tt11537444/?ref_=sr_t_1760,Çagla ile Yeni Bir Gün,,,
https://www.imdb.com/title/tt13707550/?ref_=sr_t_1761,Nasil Zayiflarim?,5,,
https://www.imdb.com/title/tt11062608/?ref_=sr_t_1762,Neler Oluyor Hayatta,27,27,
https://www.imdb.com/title/tt14170002/?ref_=sr_t_1763,Kisa Bir Ara,60,,
https://www.imdb.com/title/tt4082512/?ref_=sr_t_1764,Evdekiler,3,,
https://www.imdb.com/title/tt16226462/?ref_=sr_t_1765,Teve2 Magazin Masasi,4,,
https://www.imdb.com/title/tt2304221/?ref_=sr_t_1766,Turkiye'nin Tek Taslari,13,,
https://www.imdb.com/title/tt1289701/?ref_=sr_t_1767,Eyvah Halam,5,,
https://www.imdb.com/title/tt7417844/?ref_=sr_t_1768,Kizlar Sinifi,,,
https://www.imdb.com/title/tt13813630/?ref_=sr_t_1769,Hayalimdeki Dügün,4,,
https://www.imdb.com/title/tt11320522/?ref_=sr_t_1770,2010-2011 TFF 1. Lig,38,,
https://www.imdb.com/title/tt5574782/?ref_=sr_t_1771,Uyusturucu,,,
https://www.imdb.com/title/tt5887972/?ref_=sr_t_1772,Yerim Seni,13,,
https://www.imdb.com/title/tt8860432/?ref_=sr_t_1773,Söylemezsem Olmaz,,,
https://www.imdb.com/title/tt12748236/?ref_=sr_t_1774,Gülünüz Güldürünüz,,,
https://www.imdb.com/title/tt3064392/?ref_=sr_t_1775,O Gün,3,,
https://www.imdb.com/title/tt26654260/?ref_=sr_t_1776,Izzet Yildizhan Show,14,,
https://www.imdb.com/title/tt4706854/?ref_=sr_t_1777,The World's Strictest Parents,20,,
https://www.imdb.com/title/tt12971824/?ref_=sr_t_1778,Apartmanlar Yarisiyor,1,,
https://www.imdb.com/title/tt12709168/?ref_=sr_t_1779,Türk Okçulugunun Serüveni,6,,
https://www.imdb.com/title/tt11328192/?ref_=sr_t_1780,2013-2014 TFF 1. Lig,36,,
https://www.imdb.com/title/tt14390100/?ref_=sr_t_1781,Cennetin Sirlari,5,,
https://www.imdb.com/title/tt3678574/?ref_=sr_t_1782,Sokakta Hayat Var,5,,
https://www.imdb.com/title/tt14309586/?ref_=sr_t_1783,Tarih Obasi,119,,
https://www.imdb.com/title/tt13707530/?ref_=sr_t_1784,Astrolojik Sifreler,30,,
https://www.imdb.com/title/tt9710942/?ref_=sr_t_1785,Erkeksen Seyret,,,
https://www.imdb.com/title/tt4769548/?ref_=sr_t_1786,Can ve Ailesi,,,
https://www.imdb.com/title/tt16734372/?ref_=sr_t_1787,Karar Perdesi,3,,
https://www.imdb.com/title/tt9214964/?ref_=sr_t_1788,3'te 3 Tarih,31,31,
https://www.imdb.com/title/tt10315596/?ref_=sr_t_1789,5N1K,,,
https://www.imdb.com/title/tt0183657/?ref_=sr_t_1790,Polis,,,
https://www.imdb.com/title/tt13685426/?ref_=sr_t_1791,Garaj,8,,
https://www.imdb.com/title/tt10642556/?ref_=sr_t_1792,Hey gidi günler,1,,
https://www.imdb.com/title/tt3616652/?ref_=sr_t_1793,Extreme-G: Skydiving,11,,
https://www.imdb.com/title/tt14431178/?ref_=sr_t_1794,Benim Için Yap,3,,
https://www.imdb.com/title/tt7573676/?ref_=sr_t_1795,Kumdan Kissalar,,,
https://www.imdb.com/title/tt11280844/?ref_=sr_t_1796,Son Toplayicilar,9,,
https://www.imdb.com/title/tt0781297/?ref_=sr_t_1797,Pisti,,,
https://www.imdb.com/title/tt16965668/?ref_=sr_t_1798,Sen Gidince,,,
https://www.imdb.com/title/tt14117642/?ref_=sr_t_1799,Esyanin Serüveni,,,
https://www.imdb.com/title/tt23732132/?ref_=sr_t_1800,Melek,3,,
https://www.imdb.com/title/tt16737094/?ref_=sr_t_1801,Sokopop Portreler: Hülya Avsar,2,,
https://www.imdb.com/title/tt11144886/?ref_=sr_t_1802,Yiyecegin Serüveni,70,,
https://www.imdb.com/title/tt7636444/?ref_=sr_t_1803,Internet Dünyasi,,,
https://www.imdb.com/title/tt4451840/?ref_=sr_t_1804,Misencan,22,,
https://www.imdb.com/title/tt5846014/?ref_=sr_t_1805,Kara Cumartesi,,,
https://www.imdb.com/title/tt10375338/?ref_=sr_t_1806,Insanlik Hali,,,
https://www.imdb.com/title/tt4851588/?ref_=sr_t_1807,Yuva,,,
https://www.imdb.com/title/tt13045856/?ref_=sr_t_1808,Danla Bilic,12,,
https://www.imdb.com/title/tt28037627/?ref_=sr_t_1809,Raylar Boyunca,,,
https://www.imdb.com/title/tt16409704/?ref_=sr_t_1810,Büyük Tikinma,16,,
https://www.imdb.com/title/tt3180772/?ref_=sr_t_1811,Annem Uyurken,8,,
https://www.imdb.com/title/tt9894648/?ref_=sr_t_1812,Tatli ve Huysuz Show,1,,
https://www.imdb.com/title/tt5602312/?ref_=sr_t_1813,Aynalar,11,,
https://www.imdb.com/title/tt28624821/?ref_=sr_t_1814,Cümbüsiye,8,,
https://www.imdb.com/title/tt11390158/?ref_=sr_t_1815,Afili Dostlar,4,,
https://www.imdb.com/title/tt23842788/?ref_=sr_t_1816,Örümcek,,,
https://www.imdb.com/title/tt10375294/?ref_=sr_t_1817,Kilibiklar Mahallesi,,,
https://www.imdb.com/title/tt5641624/?ref_=sr_t_1818,Hemsire Meri,,,
https://www.imdb.com/title/tt2904584/?ref_=sr_t_1819,Osmanli Gürcüleri,13,,
https://www.imdb.com/title/tt1918071/?ref_=sr_t_1820,Orta Bereket,,,
https://www.imdb.com/title/tt16737112/?ref_=sr_t_1821,Sokopop Portreler: Harika Avci,2,,
https://www.imdb.com/title/tt21143428/?ref_=sr_t_1822,Merkezi Haber Merkezi,,,
https://www.imdb.com/title/tt13848536/?ref_=sr_t_1823,PurpleBixi,367,,
https://www.imdb.com/title/tt4543642/?ref_=sr_t_1824,Ödüllü Belgeseller 2012,1,,
https://www.imdb.com/title/tt7621422/?ref_=sr_t_1825,Pasali,,,
https://www.imdb.com/title/tt13616772/?ref_=sr_t_1826,Belgesel Atölyesi,,,
https://www.imdb.com/title/tt19710972/?ref_=sr_t_1827,Bilalfa,347,,
https://www.imdb.com/title/tt13045806/?ref_=sr_t_1828,Dünyayi Geziyorum,,,
https://www.imdb.com/title/tt1278279/?ref_=sr_t_1829,Son Aga,10,,
https://www.imdb.com/title/tt8721344/?ref_=sr_t_1830,Budala Soyguncular,,,
https://www.imdb.com/title/tt11291234/?ref_=sr_t_1831,Dogru Kariyer,7,,
https://www.imdb.com/title/tt5096540/?ref_=sr_t_1832,Vazgecmeyenler,,,
https://www.imdb.com/title/tt5580852/?ref_=sr_t_1833,Siseler,,,
https://www.imdb.com/title/tt8821350/?ref_=sr_t_1834,Çürük Ali & Mikrop Necati,5,,
https://www.imdb.com/title/tt3449568/?ref_=sr_t_1835,Dehsetin Taniklari,,,
https://www.imdb.com/title/tt7496978/?ref_=sr_t_1836,Deli Duran,,,
https://www.imdb.com/title/tt27181870/?ref_=sr_t_1837,Kalbimin Aski,1,,
https://www.imdb.com/title/tt0118518/?ref_=sr_t_1838,Yasemin,,,
https://www.imdb.com/title/tt5759734/?ref_=sr_t_1839,Gercek Cinayet Hikayeleri,,,
https://www.imdb.com/title/tt5185610/?ref_=sr_t_1840,Belgesel Adam,,,
https://www.imdb.com/title/tt13977720/?ref_=sr_t_1841,Büyük Degisim,8,,
https://www.imdb.com/title/tt3782700/?ref_=sr_t_1842,Adeland,9,,
https://www.imdb.com/title/tt2668374/?ref_=sr_t_1843,Erkek Tarafi,1,,
https://www.imdb.com/title/tt16405124/?ref_=sr_t_1844,Benim Sanatim,10,,
https://www.imdb.com/title/tt11690036/?ref_=sr_t_1845,Homur&Gumur (Dumper & Skoop),,,
https://www.imdb.com/title/tt16245788/?ref_=sr_t_1846,Likya Yolu,15,,
https://www.imdb.com/title/tt2093479/?ref_=sr_t_1847,Extreme-G,11,,
https://www.imdb.com/title/tt19861956/?ref_=sr_t_1848,Kobra Show,,,
https://www.imdb.com/title/tt6079310/?ref_=sr_t_1849,Komedi Türk,,,
https://www.imdb.com/title/tt0491852/?ref_=sr_t_1850,Baska Istanbul Yok,,,
https://www.imdb.com/title/tt6079132/?ref_=sr_t_1851,Kinacilar Konagi,,,
https://www.imdb.com/title/tt15077792/?ref_=sr_t_1852,Kivilcim,,,
https://www.imdb.com/title/tt13027752/?ref_=sr_t_1853,Uzak Ara Eglence,,,
https://www.imdb.com/title/tt0863104/?ref_=sr_t_1854,29-30,6,,
https://www.imdb.com/title/tt16900292/?ref_=sr_t_1855,Tarihin Ruhu,,,
https://www.imdb.com/title/tt16900266/?ref_=sr_t_1856,Sessizce,,,
https://www.imdb.com/title/tt10613718/?ref_=sr_t_1857,2015-2016 Süper Lig,,,
https://www.imdb.com/title/tt7621490/?ref_=sr_t_1858,Komsular,,,
https://www.imdb.com/title/tt4621922/?ref_=sr_t_1859,Kibele,1,,
https://www.imdb.com/title/tt7876168/?ref_=sr_t_1860,Kaos Ortadogu,,,
https://www.imdb.com/title/tt10315826/?ref_=sr_t_1861,Fear Factor Türkiye,,,
https://www.imdb.com/title/tt7621494/?ref_=sr_t_1862,Ah Su Komsularimiz,,,
https://www.imdb.com/title/tt11092360/?ref_=sr_t_1863,2017-2018 TFF 1. Lig,34,,
https://www.imdb.com/title/tt8618624/?ref_=sr_t_1864,Çok Aramizda,1,1,
https://www.imdb.com/title/tt13551476/?ref_=sr_t_1865,Senden Iyi Yok,3,,
https://www.imdb.com/title/tt19394306/?ref_=sr_t_1866,Monitör,10,,
https://www.imdb.com/title/tt11344550/?ref_=sr_t_1867,Temizlik Avcilari,15,,
https://www.imdb.com/title/tt16342206/?ref_=sr_t_1868,Noluyo Lan Dizi,,,
https://www.imdb.com/title/tt11770424/?ref_=sr_t_1869,Komplo Teorisi,1,,
https://www.imdb.com/title/tt11489168/?ref_=sr_t_1870,En Güzel Rotalar,,,
https://www.imdb.com/title/tt15476828/?ref_=sr_t_1871,Kübra Par'la Acik ve Net,4,4,
https://www.imdb.com/title/tt4657288/?ref_=sr_t_1872,Plastip Show,2,,
https://www.imdb.com/title/tt9739194/?ref_=sr_t_1873,Solan Gül,,,
https://www.imdb.com/title/tt9883340/?ref_=sr_t_1874,Sevgili Düsmanim,,,
https://www.imdb.com/title/tt10628458/?ref_=sr_t_1875,2014-2015 Süper Lig,,,
https://www.imdb.com/title/tt5315030/?ref_=sr_t_1876,Kulaktan Kulaga,,,
https://www.imdb.com/title/tt21142268/?ref_=sr_t_1877,Çakallarin Izinde,,,
https://www.imdb.com/title/tt25460618/?ref_=sr_t_1878,Kürsat Basar'la,14,,
https://www.imdb.com/title/tt17153164/?ref_=sr_t_1879,Masal Dünyasi,2,,
https://www.imdb.com/title/tt5855708/?ref_=sr_t_1880,Uzman Avi,,,
https://www.imdb.com/title/tt0221752/?ref_=sr_t_1881,Güzel Günler,,,
https://www.imdb.com/title/tt16737058/?ref_=sr_t_1882,Sokopop Portreler: Zeki Müren,5,,
https://www.imdb.com/title/tt15842702/?ref_=sr_t_1883,Son Tercih,,,
https://www.imdb.com/title/tt8721962/?ref_=sr_t_1884,Semt Çocuklari,,,
