Field1_links,Field2,Field3_text,Field3_links,Field4_text,Field4_links,Field5_text,Field5_links,Field6,Field7,Field8_text,Field8_links,Field9,Field10_text,Field10_links,Field11_text,Field11_links,Field12_text,Field12_links,Field13_text,Field13_links,Field14_text,Field14_links,Field15,Field16
https://www.imdb.com/title/tt9083954/?ref_=sr_t_67,Muhtesem Ikili,Ibrahim Celikkol,https://www.imdb.com/name/nm2965591/?ref_=tt_ov_st,Kerem Bürsin,https://www.imdb.com/name/nm2792064/?ref_=tt_ov_st,Özge Gürel,https://www.imdb.com/name/nm6221099/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt9083954/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt4312318/?ref_=sr_t_68,Seref Meselesi,Kerem Bürsin,https://www.imdb.com/name/nm2792064/?ref_=tt_ov_st,Sükrü Özyildiz,https://www.imdb.com/name/nm4336593/?ref_=tt_ov_st,Sükran Ovali,https://www.imdb.com/name/nm2524900/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt4312318/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt29291631/?ref_=sr_t_69,Bir Derdim Var,Birce Akalay,https://www.imdb.com/name/nm2595502/?ref_=tt_ov_st,Mert Firat,https://www.imdb.com/name/nm2415920/?ref_=tt_ov_st,Engin Hepileri,https://www.imdb.com/name/nm1702545/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt29291631/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt4912412/?ref_=sr_t_70,Günesin Kizlari,Emre Kinay,https://www.imdb.com/name/nm1001195/?ref_=tt_ov_st,Evrim Alasya,https://www.imdb.com/name/nm2142155/?ref_=tt_ov_st,Tolga Saritas,https://www.imdb.com/name/nm3713756/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt4912412/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt9114372/?ref_=sr_t_71,Çarpisma,Kivanç Tatlitug,https://www.imdb.com/name/nm1833525/?ref_=tt_ov_st,Elçin Sangu,https://www.imdb.com/name/nm5724370/?ref_=tt_ov_st,Alperen Duymaz,https://www.imdb.com/name/nm7487581/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt9114372/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0875103/?ref_=sr_t_72,Sila,Mehmet Akif Alakurt,https://www.imdb.com/name/nm1862200/?ref_=tt_ov_st,Cansu Dere,https://www.imdb.com/name/nm1754048/?ref_=tt_ov_st,Menderes Samancilar,https://www.imdb.com/name/nm0759644/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0875103/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt7661932/?ref_=sr_t_73,Kadin,Özge Özpirinçci,https://www.imdb.com/name/nm3843449/?ref_=tt_ov_st,Seray Kaya,https://www.imdb.com/name/nm6706301/?ref_=tt_ov_st,Kubra Suzgun,https://www.imdb.com/name/nm8470850/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt7661932/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt12879200/?ref_=sr_t_74,Sadakatsiz,Cansu Dere,https://www.imdb.com/name/nm1754048/?ref_=tt_ov_st,Caner Cindoruk,https://www.imdb.com/name/nm3319111/?ref_=tt_ov_st,Melis Sezen,https://www.imdb.com/name/nm8690066/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt12879200/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt22728026/?ref_=sr_t_75,Gülcemal,Murat Ünalmis,https://www.imdb.com/name/nm2131627/?ref_=tt_ov_st,Melis Sezen,https://www.imdb.com/name/nm8690066/?ref_=tt_ov_st,Edip Tepeli,https://www.imdb.com/name/nm3848698/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt22728026/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt5768632/?ref_=sr_t_76,Ask Laftan Anlamaz,Hande Erçel,https://www.imdb.com/name/nm7495853/?ref_=tt_ov_st,Burak Deniz,https://www.imdb.com/name/nm6541188/?ref_=tt_ov_st,Özcan Tekdemir,https://www.imdb.com/name/nm7215883/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt5768632/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt20248478/?ref_=sr_t_77,Duy Beni,Rabia Soyturk,https://www.imdb.com/name/nm9621862/?ref_=tt_ov_st,Caner Topcu,https://www.imdb.com/name/nm6360567/?ref_=tt_ov_st,Sümeyye Aydogan,https://www.imdb.com/name/nm12216962/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt20248478/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt6384676/?ref_=sr_t_78,Bu Sehir Arkandan Gelecek,Kerem Bürsin,https://www.imdb.com/name/nm2792064/?ref_=tt_ov_st,Gürkan Uygun,https://www.imdb.com/name/nm1699178/?ref_=tt_ov_st,Leyla Lydia Tugutlu,https://www.imdb.com/name/nm5835167/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt6384676/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt4343334/?ref_=sr_t_79,Poyraz Karayel,Burçin Terzioglu,https://www.imdb.com/name/nm1728933/?ref_=tt_ov_st,Ilker Kaleli,https://www.imdb.com/name/nm4786389/?ref_=tt_ov_st,Musa Uzunlar,https://www.imdb.com/name/nm2586722/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt4343334/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt11256260/?ref_=sr_t_80,Hekimoglu,David Shore,https://www.imdb.com/name/nm0794914/?ref_=tt_ov_wr,,,,,,,,,,,https://www.imdb.com/title/tt11256260/fullcredits/writer?ref_=tt_ov_wr_sm,,,,,,,,,,
https://www.imdb.com/title/tt12694140/?ref_=sr_t_81,Marasli,Burak Deniz,https://www.imdb.com/name/nm6541188/?ref_=tt_ov_st,Alina Boz,https://www.imdb.com/name/nm7056472/?ref_=tt_ov_st,Serhat Mustafa Kiliç,https://www.imdb.com/name/nm2565069/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt12694140/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt28379984/?ref_=sr_t_82,Sahane Hayatim,Hilal Altinbilek,https://www.imdb.com/name/nm4337355/?ref_=tt_ov_st,Onur Tuna,https://www.imdb.com/name/nm6163029/?ref_=tt_ov_st,Yigit Özsener,https://www.imdb.com/name/nm1625669/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt28379984/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt9278408/?ref_=sr_t_83,Bozkir,Yigit Özsener,https://www.imdb.com/name/nm1625669/?ref_=tt_ov_st,Bülent Düzgünoglu,https://www.imdb.com/name/nm2529463/?ref_=tt_ov_st,Ekin Koç,https://www.imdb.com/name/nm6122124/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt9278408/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt11051886/?ref_=sr_t_84,Ramo,Murat Yildirim,https://www.imdb.com/name/nm1732318/?ref_=tt_ov_st,Esra Bilgiç,https://www.imdb.com/name/nm7061820/?ref_=tt_ov_st,Sacide Tasaner,https://www.imdb.com/name/nm4236495/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt11051886/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt23791028/?ref_=sr_t_85,Kan Çiçekleri,Baris Baktas,https://www.imdb.com/name/nm11838635/?ref_=tt_ov_st,Yagmur Yuksel,https://www.imdb.com/name/nm14254267/?ref_=tt_ov_st,Ekrem Aral Tuna,https://www.imdb.com/name/nm6234845/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt23791028/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt14533598/?ref_=sr_t_86,Rumi,Bülent Inal,https://www.imdb.com/name/nm1194907/?ref_=tt_ov_st,Devrim Özkan,https://www.imdb.com/name/nm5271084/?ref_=tt_ov_st,Kaan Yildirim,https://www.imdb.com/name/nm6870289/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt14533598/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt13317508/?ref_=sr_t_87,Pera Palas'ta Gece Yarisi,Sam Anzel,https://www.imdb.com/name/nm3787643/?ref_=tt_ov_wr,Kelly McPherson,https://www.imdb.com/name/nm0574241/?ref_=tt_ov_wr,Emre Sahin,https://www.imdb.com/name/nm1566899/?ref_=tt_ov_wr,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt13562418/?ref_=sr_t_88,Teskilat,Serdar Yegin,https://www.imdb.com/name/nm1759767/?ref_=tt_ov_st,Deniz Baysal,https://www.imdb.com/name/nm4335569/?ref_=tt_ov_st,Ahmet Ugur Say,https://www.imdb.com/name/nm7283811/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt13562418/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt11301642/?ref_=sr_t_89,Bir Baskadir,Öykü Karayel,https://www.imdb.com/name/nm4669219/?ref_=tt_ov_st,Fatih Artman,https://www.imdb.com/name/nm4245240/?ref_=tt_ov_st,Funda Eryigit,https://www.imdb.com/name/nm2985917/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt11301642/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt7115498/?ref_=sr_t_90,Dolunay,Özge Gürel,https://www.imdb.com/name/nm6221099/?ref_=tt_ov_st,Can Yaman,https://www.imdb.com/name/nm7097848/?ref_=tt_ov_st,Hakan Kurtas,https://www.imdb.com/name/nm5023881/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt7115498/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt29731276/?ref_=sr_t_91,Altin Kafes,Aytaç Sasmaz,https://www.imdb.com/name/nm9040101/?ref_=tt_ov_st,Sifanur Gül,https://www.imdb.com/name/nm10934994/?ref_=tt_ov_st,Ebru Cündübeyoglu,https://www.imdb.com/name/nm1699313/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt29731276/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt12844722/?ref_=sr_t_92,Menajerimi Ara,Baris Falay,https://www.imdb.com/name/nm2266787/?ref_=tt_ov_st,Canan Erguder,https://www.imdb.com/name/nm2667193/?ref_=tt_ov_st,Fatih Artman,https://www.imdb.com/name/nm4245240/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt12844722/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt4901120/?ref_=sr_t_93,Tatli Küçük Yalancilar,Burak Deniz,https://www.imdb.com/name/nm6541188/?ref_=tt_ov_st,Sükrü Özyildiz,https://www.imdb.com/name/nm4336593/?ref_=tt_ov_st,Büsra Develi,https://www.imdb.com/name/nm7487576/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt4901120/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt16420408/?ref_=sr_t_94,Mezarlik,Birce Akalay,https://www.imdb.com/name/nm2595502/?ref_=tt_ov_st,Olgun Toker,https://www.imdb.com/name/nm4820957/?ref_=tt_ov_st,Sehsuvar Aktas,https://www.imdb.com/name/nm1193604/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt16420408/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt21268616/?ref_=sr_t_95,Ates Kuslari,Ilayda Alisan,https://www.imdb.com/name/nm5992669/?ref_=tt_ov_st,Hande Soral,https://www.imdb.com/name/nm3113711/?ref_=tt_ov_st,Burak Tozkoparan,https://www.imdb.com/name/nm7056474/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt21268616/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt11426542/?ref_=sr_t_96,Zemheri,Ayça Aysin Turan,https://www.imdb.com/name/nm5645823/?ref_=tt_ov_st,Alperen Duymaz,https://www.imdb.com/name/nm7487581/?ref_=tt_ov_st,Caner Cindoruk,https://www.imdb.com/name/nm3319111/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt11426542/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt15561916/?ref_=sr_t_97,Kaçis,Engin Akyürek,https://www.imdb.com/name/nm1778096/?ref_=tt_ov_st,Irem Helvacioglu,https://www.imdb.com/name/nm7495855/?ref_=tt_ov_st,Aziz Çapkurt,https://www.imdb.com/name/nm6612475/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt15561916/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt1783916/?ref_=sr_t_98,Fatmagül'ün Suçu Ne?,Beren Saat,https://www.imdb.com/name/nm1754321/?ref_=tt_ov_st,Engin Akyürek,https://www.imdb.com/name/nm1778096/?ref_=tt_ov_st,Firat Çelik,https://www.imdb.com/name/nm4199030/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt1783916/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt26083408/?ref_=sr_t_99,Kraliçe,Ava DuVernay,https://www.imdb.com/name/nm1148550/?ref_=tt_ov_wr,,,,,,,,,,,https://www.imdb.com/title/tt26083408/fullcredits/writer?ref_=tt_ov_wr_sm,,,,,,,,,,
https://www.imdb.com/title/tt11450050/?ref_=sr_t_100,Saygi,Nejat Isler,https://www.imdb.com/name/nm1625479/?ref_=tt_ov_st,Boran Kuzum,https://www.imdb.com/name/nm7754257/?ref_=tt_ov_st,Miray Daner,https://www.imdb.com/name/nm4788223/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt11450050/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt14411808/?ref_=sr_t_101,Bir Ada Masali,Ayça Aysin Turan,https://www.imdb.com/name/nm5645823/?ref_=tt_ov_st,Alp Navruz,https://www.imdb.com/name/nm7957191/?ref_=tt_ov_st,Nihan Büyükagaç,https://www.imdb.com/name/nm2360261/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt14411808/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt14898744/?ref_=sr_t_102,Mahkum,Onur Tuna,https://www.imdb.com/name/nm6163029/?ref_=tt_ov_st,Ismail Hacioglu,https://www.imdb.com/name/nm1385304/?ref_=tt_ov_st,Melike Ipek Yalova,https://www.imdb.com/name/nm4784393/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt14898744/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt1784141/?ref_=sr_t_103,Öyle Bir Geçer Zaman ki,Ayça Bingöl,https://www.imdb.com/name/nm1742715/?ref_=tt_ov_st,Yildiz Çagri Atiksoy,https://www.imdb.com/name/nm2899031/?ref_=tt_ov_st,Aras Bulut Iynemli,https://www.imdb.com/name/nm4199420/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt1784141/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt14107656/?ref_=sr_t_104,Aktris,Pinar Deniz,https://www.imdb.com/name/nm8496758/?ref_=tt_ov_st,Uraz Kaygilaroglu,https://www.imdb.com/name/nm5663163/?ref_=tt_ov_st,Ahmet Rifat Sungar,https://www.imdb.com/name/nm1488483/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt14107656/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt3150586/?ref_=sr_t_105,Medcezir,Josh Schwartz,https://www.imdb.com/name/nm0777300/?ref_=tt_ov_wr,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt20603316/?ref_=sr_t_106,Var Bunlar,Giray Altinok,https://www.imdb.com/name/nm6812436/?ref_=tt_ov_st,Kerem Özdogan,https://www.imdb.com/name/nm9575019/?ref_=tt_ov_st,Cansu Diktas,https://www.imdb.com/name/nm6812441/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt20603316/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0421291/?ref_=sr_t_107,Avrupa Yakasi,Gülse Birsel,https://www.imdb.com/name/nm1665588/?ref_=tt_ov_st,Levent Üzümcü,https://www.imdb.com/name/nm1699242/?ref_=tt_ov_st,Senay Gürler,https://www.imdb.com/name/nm1699371/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0421291/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt7978230/?ref_=sr_t_108,Bir Zamanlar Çukurova,Hilal Altinbilek,https://www.imdb.com/name/nm4337355/?ref_=tt_ov_st,Bülent Polat,https://www.imdb.com/name/nm1700847/?ref_=tt_ov_st,Sibel Tasçioglu,https://www.imdb.com/name/nm1320251/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt7978230/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt7226940/?ref_=sr_t_109,Bizim Hikaye,Paul Abbott,https://www.imdb.com/name/nm0008036/?ref_=tt_ov_wr,,,,,,,,,,,https://www.imdb.com/title/tt7226940/fullcredits/writer?ref_=tt_ov_wr_sm,,,,,,,,,,
https://www.imdb.com/title/tt22693974/?ref_=sr_t_110,Esaret,Ali Yagiz Durmus,https://www.imdb.com/name/nm9639982/?ref_=tt_ov_st,Melahat Abbasova,https://www.imdb.com/name/nm1869913/?ref_=tt_ov_st,Mahassine Merabet,https://www.imdb.com/name/nm14130513/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt22693974/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt28380138/?ref_=sr_t_111,Kirli Sepeti,Ayça Bingöl,https://www.imdb.com/name/nm1742715/?ref_=tt_ov_st,Ceren Moray,https://www.imdb.com/name/nm1760353/?ref_=tt_ov_st,Cansu Tosun,https://www.imdb.com/name/nm5424945/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt28380138/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt22719788/?ref_=sr_t_112,Ömer,Selahattin Pasali,https://www.imdb.com/name/nm9116497/?ref_=tt_ov_st,Gökçe Bahadir,https://www.imdb.com/name/nm1759893/?ref_=tt_ov_st,Baris Falay,https://www.imdb.com/name/nm2266787/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt22719788/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt2735484/?ref_=sr_t_113,Karagül,Ece Uslu,https://www.imdb.com/name/nm1699619/?ref_=tt_ov_st,Mesut Akusta,https://www.imdb.com/name/nm1698609/?ref_=tt_ov_st,Hülya Duyar,https://www.imdb.com/name/nm0245249/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt2735484/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt12735946/?ref_=sr_t_114,Ariza,Tolga Saritas,https://www.imdb.com/name/nm3713756/?ref_=tt_ov_st,Ayça Aysin Turan,https://www.imdb.com/name/nm5645823/?ref_=tt_ov_st,Ahmet Mümtaz Taylan,https://www.imdb.com/name/nm1488529/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt12735946/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt11232670/?ref_=sr_t_115,Alef,Emre Kayis,https://www.imdb.com/name/nm5738701/?ref_=tt_ov_wr,,,,,,,,,,,https://www.imdb.com/title/tt11232670/fullcredits/writer?ref_=tt_ov_wr_sm,,,,,,,,,,
https://www.imdb.com/title/tt23032590/?ref_=sr_t_116,Magarsus,Berkay Ates,https://www.imdb.com/name/nm4571388/?ref_=tt_ov_st,Caglar Ertugrul,https://www.imdb.com/name/nm5384553/?ref_=tt_ov_st,Merve Dizdar,https://www.imdb.com/name/nm4918569/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt23032590/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt12687768/?ref_=sr_t_117,Sol Yanim,Özge Yagiz,https://www.imdb.com/name/nm10497761/?ref_=tt_ov_st,Tolga Mendi,https://www.imdb.com/name/nm7819500/?ref_=tt_ov_st,Cemre Baysel,https://www.imdb.com/name/nm6881769/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt12687768/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt6162588/?ref_=sr_t_118,Cesur Ve Güzel,Kivanç Tatlitug,https://www.imdb.com/name/nm1833525/?ref_=tt_ov_st,Tuba Büyüküstün,https://www.imdb.com/name/nm1735048/?ref_=tt_ov_st,Tamer Levent,https://www.imdb.com/name/nm2416236/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt6162588/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt27843403/?ref_=sr_t_119,Tozkoparan Iskender Gölge,Çagan Efe Ak,https://www.imdb.com/name/nm8443498/?ref_=tt_ov_st,Alp Ilkman,https://www.imdb.com/name/nm9985894/?ref_=tt_ov_st,Deniz Erayvaz,https://www.imdb.com/name/nm7799703/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt27843403/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt18247270/?ref_=sr_t_120,Kasaba Doktoru,Ozan Akbaba,https://www.imdb.com/name/nm4373784/?ref_=tt_ov_st,Deniz Can Aktas,https://www.imdb.com/name/nm7487583/?ref_=tt_ov_st,Hazal Subasi,https://www.imdb.com/name/nm8464710/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt18247270/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt14411816/?ref_=sr_t_121,Baht Oyunu,Aytaç Sasmaz,https://www.imdb.com/name/nm9040101/?ref_=tt_ov_st,Cemre Baysel,https://www.imdb.com/name/nm6881769/?ref_=tt_ov_st,Idris Nebi Taskan,https://www.imdb.com/name/nm8419928/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt14411816/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt15715130/?ref_=sr_t_122,Erkek Severse,Alperen Duymaz,https://www.imdb.com/name/nm7487581/?ref_=tt_ov_st,Büsra Develi,https://www.imdb.com/name/nm7487576/?ref_=tt_ov_st,Yasemin Kay Allen,https://www.imdb.com/name/nm3120308/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt15715130/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt11256614/?ref_=sr_t_123,Sefirin Kizi,Engin Akyürek,https://www.imdb.com/name/nm1778096/?ref_=tt_ov_st,Erdal Küçükkömürcü,https://www.imdb.com/name/nm1778557/?ref_=tt_ov_st,Konca Cilasun,https://www.imdb.com/name/nm7886047/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt11256614/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt28334660/?ref_=sr_t_124,Ruhun Duymaz,Burcu Özberk,https://www.imdb.com/name/nm2265464/?ref_=tt_ov_st,Sükrü Özyildiz,https://www.imdb.com/name/nm4336593/?ref_=tt_ov_st,Tugrul Tulek,https://www.imdb.com/name/nm3620972/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt28334660/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt2050064/?ref_=sr_t_125,Kuzey Güney,Kivanç Tatlitug,https://www.imdb.com/name/nm1833525/?ref_=tt_ov_st,Bugra Gülsoy,https://www.imdb.com/name/nm2744078/?ref_=tt_ov_st,Öykü Karayel,https://www.imdb.com/name/nm4669219/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt2050064/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt27494111/?ref_=sr_t_126,Kendi Düsen Aglamaz,Hakan Yilmaz,https://www.imdb.com/name/nm1759774/?ref_=tt_ov_st,Selen Soyder,https://www.imdb.com/name/nm4203692/?ref_=tt_ov_st,Enes Kocak,https://www.imdb.com/name/nm13566727/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt27494111/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt8578458/?ref_=sr_t_127,Elimi birakma,Alina Boz,https://www.imdb.com/name/nm7056472/?ref_=tt_ov_st,Alp Navruz,https://www.imdb.com/name/nm7957191/?ref_=tt_ov_st,Dolunay Soysert,https://www.imdb.com/name/nm1460227/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt8578458/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt12466076/?ref_=sr_t_128,Yarim Kalan Asklar,Burak Deniz,https://www.imdb.com/name/nm6541188/?ref_=tt_ov_st,Dilan Çiçek Deniz,https://www.imdb.com/name/nm6422413/?ref_=tt_ov_st,Cem Davran,https://www.imdb.com/name/nm0205812/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt12466076/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt6942048/?ref_=sr_t_129,Söz,Tolga Saritas,https://www.imdb.com/name/nm3713756/?ref_=tt_ov_st,Meric Aral,https://www.imdb.com/name/nm6441344/?ref_=tt_ov_st,Nihat Altinkaya,https://www.imdb.com/name/nm3792514/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt6942048/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt19394272/?ref_=sr_t_130,Senden Daha Güzel,Cemre Baysel,https://www.imdb.com/name/nm6881769/?ref_=tt_ov_st,Burak Çelik,https://www.imdb.com/name/nm6126682/?ref_=tt_ov_st,Berat Yenilmez,https://www.imdb.com/name/nm1759769/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt19394272/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt13592218/?ref_=sr_t_131,Yesilçam,Çagatay Ulusoy,https://www.imdb.com/name/nm4293138/?ref_=tt_ov_st,Afra Saraçoglu,https://www.imdb.com/name/nm8141944/?ref_=tt_ov_st,Selin Sekerci,https://www.imdb.com/name/nm3482473/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt13592218/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
