,Unnamed: 0,Name,Years,Age,Duration,Rating,VoteCount,Summary,Review_Count,Seasons,Star1,Star2,Star3,EpisodeCount,baslangic,isFinal,Sınıf,EpsPerSeason,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Game-Show,History,Music,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,others,HasLove,HasFamily,HasIstanbul,Basrol_Class1,Basrol_Class2,Basrol_Class3,Basrol_Class4
1474,1529,Türkü Filmi,2004,7.0,83.0,5.7,58500.0,Unknown,2.0,2.0,Yeliz Kuvanci,Ali Il,Cemal Hünal,1.0,2004,0,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1475,1530,Gökyüzümü Çaldilar,2018,7.0,83.0,6.699999999999999,44500.0,Unknown,13.0,2.0,,,,13.0,2018,0,2,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1476,1531,Gençlik Basimda Duman,2007,7.0,83.0,5.4,81000.0,"Problems experienced by young people, especially drugs.",4.0,2.0,Acun Ilicali,Asuman Krause,,13.0,2007,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,1533,Bir Sifa Bagimlisinin Itiraflari,2021,7.0,20.0,6.7,68000.0,"A mother seeking a solution to her daughter's incurable illness embarks on a search for healing, from yoga to shaman rituals, from leech therapy to abstinent nourishment. You will witness both this adventure and the opinions of the experts in the spill-drama of the real life story adapted from Ela Safak Atakan's book of the same name.",1.0,2.0,Bahadir Kutluay,Osman Findik,Hazar Deniz BG,13.0,2021,0,2,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1478,1535,Kalbimin Aski,2023– ,7.0,83.0,4.65,24500.0,Unknown,1.0,2.0,Eser Yenenler,Ibrahim Büyükak,Somer Sivrioglu,45.0,2023,0,2,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1479,1536,Hey Gidi Günler,2013,7.0,83.0,6.8,26500.0,Unknown,1.0,2.0,Erdinç Akbas,Ebru Akel,Nazan Ayas,13.0,2013,0,2,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,1537,Görevimiz Komedi,2016,7.0,83.0,4.2,13000.0,Unknown,2.0,2.0,Koray Tarhan,,,13.0,2016,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,1539,Sessizce,2021,7.0,83.0,6.8,26500.0,"We take a look at the worlds of artists who have lost their ability to hear and speak, from birth or later, and examine their artistic work.",1.0,2.0,Bülent Emin Yarar,Yavuz Turgul,Köksal Engür,22.0,2021,0,2,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1482,1541,Magic Necmi,2007,7.0,83.0,5.0,115000.0,Unknown,1.0,2.0,Erdinç Akbas,Metin Akpinar,Zeki Alasya,13.0,2007,0,2,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1483,1542,Ve Kazanan,2015,7.0,83.0,1.3,40000.0,"It's not enough just to have a great voice to win in the ""Ve Kazanan"" contest. Competitors need to take the risk and make the right decision at the right time.",1.0,2.0,,,,13.0,2015,0,2,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,1543,Büyük Tikinma,2021–2023,7.0,83.0,7.0,6000.0,"To realize the dream, one step away from the sea, in the south of Turkey, among olive forests, the farmhouse, an old olive oil factory where time really stands still, is the perfect fit. Tables are prepared, where delicious dishes prepared with appetizing local products turn into a magnificent feast.",1.0,2.0,Selin Demiratar,Ismail Hacioglu,Serkan Altunorak,6.0,2021,1,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1485,1544,Söylemezsem Olmaz,2013– ,7.0,83.0,2.5,22000.0,Unknown,1.0,2.0,Sinan Gülsen,Nihat Altinkaya,Seda Akman,6.0,2013,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,1546,Hastayim Doktor,2002,7.0,83.0,1.7,162000.0,Unknown,2.0,2.0,Cüneyt Özdemir,,,13.0,2002,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,1547,Kader Ayirsa Bile,2002,7.0,83.0,5.4,81000.0,Unknown,4.0,2.0,Alpay Kemal Atalan,Ferit Aktug,Didem Inselel,6.0,2002,0,2,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,1548,Acemi Müezzin,2009,7.0,83.0,7.0,188000.0,A rock singer witnesses a murder and introduces himself as a muezzin in the village where he took refuge.,2.0,2.0,Beste Bereket,Polat Bilgin,Kerem Corogil,13.0,2009,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,1549,Görgüsüzler,2008,7.0,83.0,2.0,68000.0,Unknown,2.0,2.0,,,,13.0,2008,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,1550,Harbi Getto,2019,7.0,83.0,6.6,27000.0,Unknown,1.0,2.0,Bihter Dinçel,Su Kutlu,Deger Soysal,19.0,2019,0,2,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1491,1551,Patron Kim,2003,7.0,83.0,5.8,50000.0,Unknown,2.0,2.0,Tan Arcan,Zeynep Beserler,Nadim Güç,13.0,2003,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,1552,Ev Hali,2002,7.0,83.0,3.8,18000.0,Unknown,2.0,2.0,Bengisu Baykal,Bahadir Telci,,73.0,2002,0,2,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,1553,Hülya Avsar Show,1996–2014,7.0,83.0,3.2,36000.0,Talk show hosted by Hülya Avsar.,1.0,4.0,Ilker Ayrik,,,8.5,1996,1,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1494,1554,Nursel'in Konuklari,2019,7.0,83.0,7.0,23000.0,Unknown,1.0,4.0,Erdal Özyagcilar,Meral Zeren,Serdar Gökhan,10.0,2019,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1495,1555,House Hunters Turkey,2020,7.0,83.0,6.6,27000.0,People who wants to start a new life in many different locations from east to west in Turkey House Hunters are building a world from scratch in their new homes.,1.0,2.0,,,,6.0,2020,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,1556,Kisa Bir Ara,2019–2020,7.0,83.0,7.0,23000.0,Unknown,1.0,4.5,Melisa Sözen,Fikret Hakan,Bulut Aras,2.0,2019,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1497,1557,Alper Rende,2018,7.0,83.0,7.4,5000.0,Unknown,2.0,2.0,Pelin Baynazoglu,Hakki Bükenman,Mehmet Ali Özdemir,101.0,2018,0,2,45.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,1558,Türkiye'nin 68'i,2017,7.0,83.0,6.8,26500.0,Unknown,1.0,2.0,Alisan,Çagla Sikel,Hande Katipoglu,3.0,2017,0,2,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,1559,Serseri Asiklar,2003,7.0,83.0,3.4,69000.0,Unknown,4.0,2.0,,,,13.0,2003,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1560,Grafi2000 Comedy,2002,7.0,83.0,5.4,24000.0,Unknown,2.0,2.0,,,,8.0,2002,0,2,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,1561,Yatirim Tavsiyesi Degildir,2022,7.0,83.0,8.0,5000.0,It is an entertaining TV show program about Turkish Stock Market and Crypto Currency.,1.0,2.0,,,,3.0,2022,0,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,1563,Dövüs Kulübü,2019,7.0,83.0,5.1,35000.0,Unknown,1.0,2.0,Teoman Durali,Aynur Koçak,Ahmet Tasagil,1.0,2019,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,1564,Gardirop Savaslari,2016–2017,7.0,83.0,4.65,24500.0,Unknown,1.0,2.0,Zuhal Topal,Rasim Öztekin,Özlem Türay,1.0,2016,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1504,1566,Kürsat Basar'la,2010,7.0,83.0,7.0,23000.0,Novelist Kürsat Basar hosts his famous guests at a sumptuous dinner table and chats about art and contemporary life.,1.0,4.0,Ipek Tuzcuoglu,Esref Kolçak,Cem Kurtoglu,13.0,2010,0,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1505,1567,Danla Bilic,2016– ,7.0,83.0,7.0,23000.0,Unknown,1.0,4.0,,,,8.5,2016,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1506,1569,Bir Dövüsçünün Dünya Maceralari,2020,7.0,83.0,6.8,26500.0,Unknown,1.0,2.0,,,,13.0,2020,0,2,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,1570,Salacak Öyküleri,1998,7.0,83.0,5.7,58500.0,Unknown,2.0,2.0,,,,13.0,1998,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,1571,Çagla ile Yeni Bir Gün,2018– ,7.0,83.0,2.8,8000.0,Unknown,1.0,2.0,,,,3.0,2018,0,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,1572,Mars Kapidan Baktirir,2004– ,7.0,83.0,5.1,44000.0,Sedef and Süha is going through a divorce. But the stars have surprises for both of them. Sedef's new neighbor is the astrologer Yildiz.,2.0,2.0,Osman Egin,Halil Necipoglu,Mehmet Ali Sari,13.0,2004,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,1573,Heye 33,2017– ,7.0,83.0,5.7,6000.0,Unknown,10.5,2.0,,,,13.0,2017,0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,1574,Bobin Kafa,2016– ,7.0,83.0,7.6,45000.0,Unknown,1.0,4.0,,,,8.5,2016,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1512,1575,Star Market,2021,7.0,83.0,5.1,35000.0,Unknown,1.0,2.0,Cengiz Ayvazoglu,Mürsit Bag,Evrim Bagci,13.0,2021,0,2,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,1576,Memur Muzaffer,2008,7.0,83.0,5.6,34000.0,Unknown,4.0,2.0,,,,13.0,2008,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,1577,Huysuz ve Tatli Kadin,1996–2001,7.0,83.0,7.0,57000.0,"Drag queen show of Seyfi Dursunoglu, known as Huysuz Virjin.",2.0,3.0,Ufuk Özkan,Pelin Akil,Bülent Çolak,15.0,1996,1,3,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1515,1578,Bir Dünya Yasam,2013– ,7.0,26.0,5.4,30000.0,"In the most unexpected places, in the most remote corners, life awaits you to discover it all over the world.",1.0,3.0,,,,15.0,2013,0,3,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,1579,Kahve Bahane,2009–2010,7.0,83.0,5.7,53000.0,Unknown,2.0,2.0,,,,1.0,2009,1,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,1580,Firtinali Ask,2007–2008,7.0,83.0,5.4,81000.0,Unknown,4.0,2.0,Baris Aytac,Dilara Aksüyek,Gümeç Alpay Aslan,13.0,2007,1,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,1581,Ver Firina,2014–2015,7.0,83.0,5.1,35000.0,Unknown,1.0,2.0,,,,13.0,2014,1,2,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,1582,Simdi ve Burada,2015–2016,7.0,83.0,6.8,26500.0,Unknown,1.0,2.0,Demet Akbag,Iskender Bagcilar,Fatih Özkul,8.0,2015,1,2,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,1583,Aga Kizi,2004,7.0,83.0,2.8,65000.0,"Osman Aga is one of the most powerful landowners of Urfa. He lost his wife at the birth of his only child, Biricik. He does not want to send his daughter, whom he raised with care, to university.",2.0,2.0,,,,13.0,2004,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1521,1584,Katakulli,2014–2015,7.0,83.0,5.7,58500.0,Unknown,2.0,2.0,,,,13.0,2014,1,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,1585,Atesten Koltuk,2008,7.0,83.0,6.4,49000.0,Unknown,10.5,2.0,,,,13.0,2008,0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,1586,Gulhan'in Galaksi Rehberi,2007,7.0,83.0,8.3,214000.0,Unknown,2.5,3.0,,,,15.0,2007,0,3,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,1587,Oradaydim,2004–2007,7.0,83.0,6.8,26500.0,Unknown,1.0,2.0,,,,13.0,2004,1,2,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,1588,Bir Tugan,2022–2023,7.0,83.0,9.5,6000.0,Unknown,1.0,2.0,Mehmet Ali Birand,Süleyman Demirel,,10.0,2022,1,2,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,1589,Suç Dosyasi,2007,7.0,83.0,5.8,17000.0,Unknown,10.0,3.0,,,,3.0,2007,0,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,1590,Kustof,2021,7.0,83.0,6.4,49000.0,Unknown,10.5,2.0,,,,5.0,2021,0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,1591,Komplo Teorisi,2011–2014,7.0,83.0,6.8,26500.0,Unknown,1.0,2.0,Kadir Inanir,Manolya Asik,Öner Ates,13.0,2011,1,2,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,1592,Güven Bana,2019,7.0,83.0,4.4,15000.0,Unknown,1.0,2.0,Acun Ilicali,,,13.0,2019,0,2,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,1593,Çilgin Yuva,2005,7.0,83.0,5.7,58500.0,Unknown,2.0,2.0,,,,13.0,2005,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,1594,Yillar Sonra,2011,7.0,83.0,5.4,81000.0,Unknown,4.0,2.0,Beyaz,Güven Kiraç,Tolga Üstün,13.0,2011,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,1595,Virtüözler: Enstrümanin Ustalari,2009,7.0,83.0,6.8,26500.0,Unknown,1.0,2.0,Burak Sagyasar,Ezgi Eyüboglu,Övül Avkiran,11.0,2009,0,2,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,1596,Rota,2013,7.0,83.0,6.8,26500.0,Unknown,1.0,2.0,Mehmet Ali Birand,Süleyman Demirel,Turgut Özal,10.0,2013,0,2,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,1597,Karakolda Ayna Var,2000,7.0,83.0,4.5,32000.0,Unknown,2.0,2.0,Alp Bugdayci,Seyfi Dursunoglu,,3.0,2000,0,2,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,1598,Leylan,2007,7.0,83.0,5.4,81000.0,Unknown,4.0,2.0,Pelin Akil,Belçim Bilgin,Can Bonomo,13.0,2007,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1536,1599,Kahireli Palas,2013,7.0,83.0,2.6,31000.0,Unknown,4.0,2.0,Seda Sayan,Tamer Karadagli,Metin Belgin,6.0,2013,0,2,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,1600,Sansli Masa,2011,7.0,83.0,6.0,20000.0,Unknown,2.0,2.0,Can Yilmaz,Simon Hickson,Serkan Tinmaz,2.0,2011,0,2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,1601,Kara Cumartesi,2010,7.0,83.0,5.4,81000.0,Unknown,4.0,2.0,Can Aydin,Kazim Carman,Demir Karahan,13.0,2010,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,1602,Barut,2017,7.0,83.0,6.4,101000.0,"Tarkan Barut is a hitman who fights evil. One night he got a phone call that throws himself in the middle of a difficult duty. This task, which started as business as usual, it will wobble as a result of things that went wrong and it causes to shift him from the timeline with a quantum reactor.",10.5,2.0,,,,13.0,2017,0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,1603,Muhtar Firarda,2020–2021,7.0,83.0,5.4,69000.0,Unknown,2.5,3.0,,,,15.0,2020,1,3,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,1604,Güz Gülleri,2001,7.0,83.0,5.4,81000.0,Unknown,4.0,2.0,,,,13.0,2001,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,1605,Hakki,2020– ,7.0,83.0,8.2,94000.0,Unknown,1.0,4.0,,,,8.5,2020,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1543,1606,Sevinçli Haller,2004,7.0,83.0,4.9,54000.0,"Accompanied by the dialogues of a woman with three children, with her husband who means well but not understands woman's spirit, her brother-in-law and her senile father-in-law, the series on ""femininity states"" expresses the feelings of housewives.",2.0,2.0,Tamer Karadagli,Feride Çetin,Emel Müftüoglu,10.0,2004,0,2,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1544,1607,Fatih Portakal ile Sözcü Ana Haber,2023– ,7.0,83.0,6.1,18000.0,Unknown,1.0,4.0,Damla Can,Sema Aydemir,Roberto Manrique,8.5,2023,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,1608,99,2017,7.0,83.0,5.4,81000.0,Unknown,4.0,2.0,Mehmet Yalçinkaya,,,2.0,2017,0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,1609,Örümcek,1997–2001,7.0,83.0,5.4,81000.0,Unknown,4.0,2.0,Kobra Murat,,,13.0,1997,1,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,1610,Yükseklerde Tut Elini,1992–1993,7.0,83.0,5.4,81000.0,Unknown,4.0,2.0,,,,24.0,1992,1,2,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,1611,Can ve Ailesi,2012,7.0,83.0,6.2,30000.0,Unknown,2.0,3.0,Memet Ali Alabora,Ilker Ayrik,Ece Bostanci,15.0,2012,0,3,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,1614,3'te 3 Tarih,2018–2020,7.0,83.0,7.3,28000.0,"In ""3'te 3 Tarih"" which is a History Themed Quiz, the contestants compete to answer 15 questions consisting of four options and earn 1 million liras.",1.0,2.0,Nükhet Duru,Seyfi Dursunoglu,,2.0,2018,1,2,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1616,Tersine Dünya,2000,7.0,83.0,5.7,58500.0,Unknown,2.0,2.0,Ezgi Avci,Sema Aydemir,Furkan Dede,13.0,2000,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,1617,2019-2020 Turkish Cup,2019–2020,7.0,83.0,5.9,27500.0,Unknown,0.0,2.0,Atilla Akin,Hakan Akin,Yelda Alp,13.0,2019,1,2,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1552,1618,Televole,1994–2005,7.0,83.0,3.6,22000.0,Unknown,0.0,2.0,,,,31.0,1994,1,2,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1553,1620,Ankara Havasi,2020,7.0,83.0,5.9,98000.0,"Ankara Havasi examines the image of ""Ankara"" that has been created in society and people's perception over the years, and the sui generis subcultures of Ankara.",1.0,2.0,Ozan Sagsöz,Cengiz Özdemir,,2.0,2020,0,2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,1621,Candas Tolga Isik ile Az Önce Konustum,2022– ,7.0,83.0,7.0,5000.0,Unknown,1.0,4.0,,,,8.5,2022,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1555,1622,Zümrüt,2004,7.0,83.0,4.4,29000.0,Unknown,4.0,2.0,Umut Kurt,Hande Erçel,Burcu Biricik,12.0,2004,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1556,1623,103 Gol,2021,7.0,83.0,8.0,70000.0,"A legendary team that still holds the record for wins, points and goals in the history of the Super League. The story of Fenerbahçe's unforgettable 1988-89 season - In this 4-part documentary, the heroes of success tell about those days themselves.",2.0,2.0,,,,8.0,2021,0,2,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1557,1624,PurpleBixi,2018– ,7.0,83.0,6.9,36000.0,Unknown,1.0,4.5,,,,49.0,2018,0,4,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,1625,Bana Babami Anlat,2000,7.0,83.0,5.4,81000.0,Unknown,4.0,2.0,Hakan Yilmaz,Ebru Cündübeyoglu,Zerrin Sümer,13.0,2000,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,1626,UzayZuhal,2018– ,7.0,83.0,8.1,13000.0,Unknown,1.0,4.5,,,,35.5,2018,0,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1560,1627,TepkiKolik,2015– ,7.0,83.0,7.0,23000.0,Unknown,1.0,4.0,Oguz Yagci,Onur Bilge,Soydan Soydas,1.0,2015,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1561,1628,Baska Yerde Yok,2000–2007,7.0,83.0,4.9,40000.0,Unknown,1.0,4.0,Volkan Öge,Ipek Karapinar,Ibrahim Kendirci,4.0,2000,1,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,1629,2019-2020 Süper Lig,2019–2020,7.0,83.0,5.5,33000.0,"The 2019-20 Süper Lig, officially called the Spor Toto Süper Lig Cemil Usta season, is the 62nd season of the Süper Lig, the highest tier football league of Turkey.",0.0,2.0,,,,13.0,2019,1,2,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1563,1630,Müjgan Bey,2004,7.0,83.0,4.8,30000.0,Unknown,2.0,2.0,Tarik Akan,Hale Akinli,Civan Canova,13.0,2004,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,1631,Kizim Osman,1998,7.0,83.0,5.7,58500.0,Unknown,2.0,2.0,Ibrahim Balaban,Janbi Ceylan,Hasan Caskurlu,6.0,1998,0,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,1632,Sinem Aker'le Yemekteyiz,2018– ,7.0,25.0,8.4,6000.0,"One of the most famous reality TV products of the U.K., Come Dine With Me's Sims version is on. The competition that 5 different competitors compete every week for 10.000 simoleon, is only on YouTube with Sinem Aker's presentation.",2.0,2.0,Emre Tetikel,Ferdi Merter,Arda Kural,3.0,2018,0,2,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,1634,Sokaklar Bizik,2023– ,7.0,83.0,6.4,49000.0,Unknown,10.5,2.0,Harun Can,Damla Babacan,Bulut Buldu,9.0,2023,0,2,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
