Field1_links,Dogum_Tarihi,Yas,Kariyer,Proje_Sayısı,Name
https://www.beyazperde.com/sanatcilar/sanatci-974772/,"
27 Haziran 1991
","
Yaş 
32
",9,8,Muhammet Yonca
https://www.beyazperde.com/sanatcilar/sanatci-1016549/,,,,,Nihal Savaç
https://www.beyazperde.com/sanatcilar/sanatci-173243/,"
10 Mayıs 1978
","
Yaş 
45
",22,25,Gürgen Öz
https://www.beyazperde.com/sanatcilar/sanatci-558947/,,,7,11,Aysun Topar
https://www.beyazperde.com/sanatcilar/sanatci-530112/,,,40,58,Hüseyin Baradan
https://www.beyazperde.com/sanatcilar/sanatci-520920/,,,20,21,Ceyda Ateş
https://www.beyazperde.com/sanatcilar/sanatci-1016546/,,,,,İzzettin Altundağ
https://www.beyazperde.com/sanatcilar/sanatci-529873/,,,,,Mert Kılıç
https://www.beyazperde.com/sanatcilar/sanatci-443907/,,,26,14,Ece Uslu
https://www.beyazperde.com/sanatcilar/sanatci-983994/,,,,,Doğacan Güneş Perkün
https://www.beyazperde.com/sanatcilar/sanatci-535462/,,,41,22,Mehmet Esen
https://www.beyazperde.com/sanatcilar/sanatci-503795/,,,15,15,Ferdi Kurtuldu
https://www.beyazperde.com/sanatcilar/sanatci-786808/,,,,,Berna Koraltürk
https://www.beyazperde.com/sanatcilar/sanatci-529350/,,,,,Edis Görgülü
https://www.beyazperde.com/sanatcilar/sanatci-971296/,,,,,Halit Şahin
https://www.beyazperde.com/sanatcilar/sanatci-875426/,,,,,Yılşen Özdemir
https://www.beyazperde.com/sanatcilar/sanatci-710002/,,,7,10,Emir Khalilzadeh
https://www.beyazperde.com/sanatcilar/sanatci-523260/,"
10 Ağustos 1960
","
Yaş 
63
",58,17,Mahir Günşiray
https://www.beyazperde.com/sanatcilar/sanatci-788487/,,,5,7,Hülya Diken
https://www.beyazperde.com/sanatcilar/sanatci-853155/,,,,,Pelin Uluksar
https://www.beyazperde.com/sanatcilar/sanatci-529338/,"
29 Haziran 1986
","
Yaş 
37
",12,11,Emre Yılmaz
https://www.beyazperde.com/sanatcilar/sanatci-698139/,,,6,7,Kemal Burak Alper
https://www.beyazperde.com/sanatcilar/sanatci-520710/,"
25 Mayıs 1979
","
Yaş 
44
",13,30,Burak Satıbol
https://www.beyazperde.com/sanatcilar/sanatci-762878/,,,,,Burak Tozkoparan
https://www.beyazperde.com/sanatcilar/sanatci-221714/,"
28 Şubat 1928
","
Ölümü 


8 Kasım 1998


70 yaşında
",31,29,Erol Taş
https://www.beyazperde.com/sanatcilar/sanatci-259734/,"
16 Nisan 1933
","
Ölümü 


15 Ekim 2012


79 yaşında
",49,30,Erol Günaydın
https://www.beyazperde.com/sanatcilar/sanatci-425874/,"
14 Şubat 1984
","
Yaş 
39
",13,7,Eser Yenenler
https://www.beyazperde.com/sanatcilar/sanatci-762877/,,,,,Gönenç Uyanık
https://www.beyazperde.com/sanatcilar/sanatci-823863/,,,6,9,Mekin Sezer
https://www.beyazperde.com/sanatcilar/sanatci-181747/,,,11,6,Elif Dağdeviren
https://www.beyazperde.com/sanatcilar/sanatci-790319/,,,,,Ceyda Olguner
https://www.beyazperde.com/sanatcilar/sanatci-746231/,,,,,Muhammet Arslan
https://www.beyazperde.com/sanatcilar/sanatci-870553/,,,,,Serap Çetintürk
https://www.beyazperde.com/sanatcilar/sanatci-772843/,,,,,Murat Kocacık
https://www.beyazperde.com/sanatcilar/sanatci-883657/,,,,,Hakan Burak Bozdoğan
https://www.beyazperde.com/sanatcilar/sanatci-511978/,,,54,13,Selda Alkor
https://www.beyazperde.com/sanatcilar/sanatci-702346/,,,,,Can Bayındır
https://www.beyazperde.com/sanatcilar/sanatci-920638/,,,,,Damla Su İkizoğlu
https://www.beyazperde.com/sanatcilar/sanatci-427285/,"
1 Nisan 1975
","
Yaş 
48
",13,20,Hakan Karsak
https://www.beyazperde.com/sanatcilar/sanatci-830369/,,,,,Sahra Kübra Gümüş
https://www.beyazperde.com/sanatcilar/sanatci-515118/,,,11,13,Gözde Mutluer
https://www.beyazperde.com/sanatcilar/sanatci-812468/,,,,,Alihan Türkdemir
https://www.beyazperde.com/sanatcilar/sanatci-895103/,,,,,Cengizhan Yurdutek
https://www.beyazperde.com/sanatcilar/sanatci-544229/,,,16,21,Selen Uçer
https://www.beyazperde.com/sanatcilar/sanatci-24562/,"
13 Temmuz 1953
","
Yaş 
70
",32,28,Selçuk Yöntem
https://www.beyazperde.com/sanatcilar/sanatci-801102/,,,,,Nazan Saatçi
https://www.beyazperde.com/sanatcilar/sanatci-835383/,,,,,Dora Dalgıç
https://www.beyazperde.com/sanatcilar/sanatci-961766/,,,,,Ekrem Türker
https://www.beyazperde.com/sanatcilar/sanatci-924190/,,,3,4,Başak Gümülcinelioğlu
https://www.beyazperde.com/sanatcilar/sanatci-860033/,,,,,Baran Taylan Yolalan
https://www.beyazperde.com/sanatcilar/sanatci-815662/,,,,,Aziz Kedi
https://www.beyazperde.com/sanatcilar/sanatci-579058/,,,5,6,Pınar Erengil
https://www.beyazperde.com/sanatcilar/sanatci-530628/,,,18,12,Arda Esen
https://www.beyazperde.com/sanatcilar/sanatci-549950/,,,,,Devrim Evin
https://www.beyazperde.com/sanatcilar/sanatci-690789/,,,,,Fatih Özcan
https://www.beyazperde.com/sanatcilar/sanatci-510780/,,,33,8,Sema Çeyrekbaşı
https://www.beyazperde.com/sanatcilar/sanatci-881397/,,,13,17,Süha Doğan
https://www.beyazperde.com/sanatcilar/sanatci-100655/,"
27 Nisan 1964
","
Yaş 
59
",21,21,Ömer Faruk Sorak
https://www.beyazperde.com/sanatcilar/sanatci-439994/,,,14,8,Begüm Kütük Yaşaroğlu
https://www.beyazperde.com/sanatcilar/sanatci-999192/,,,,,Pınar Tok
https://www.beyazperde.com/sanatcilar/sanatci-553351/,,,13,5,Başak Soysal
https://www.beyazperde.com/sanatcilar/sanatci-504625/,,,38,11,Serap Aksoy
https://www.beyazperde.com/sanatcilar/sanatci-622259/,,,9,7,Ali Ersan Duru
https://www.beyazperde.com/sanatcilar/sanatci-534160/,"
19 Mart 1983
","
Yaş 
40
",7,9,Deniz Barut
https://www.beyazperde.com/sanatcilar/sanatci-782319/,,,,,Merve Engin
https://www.beyazperde.com/sanatcilar/sanatci-702281/,,,9,8,Gamze Karaduman
https://www.beyazperde.com/sanatcilar/sanatci-484684/,"
1 Mart 1952
","
Ölümü 


25 Eylül 2018


66 yaşında
",22,37,Yakup Yavru
https://www.beyazperde.com/sanatcilar/sanatci-861625/,,,,,Gözde Kaya
https://www.beyazperde.com/sanatcilar/sanatci-430852/,,,14,7,Eray Türk
https://www.beyazperde.com/sanatcilar/sanatci-695033/,,,9,14,Ozan Çelik
https://www.beyazperde.com/sanatcilar/sanatci-821352/,,,,,Bilge Yalçınkaya
https://www.beyazperde.com/sanatcilar/sanatci-507563/,,,,,Zülküf Yıldırım
https://www.beyazperde.com/sanatcilar/sanatci-510640/,,,48,33,Çolpan İlhan
https://www.beyazperde.com/sanatcilar/sanatci-922603/,,,,,Zeynep Parla
https://www.beyazperde.com/sanatcilar/sanatci-910591/,,,,,Alper Alpözgen
https://www.beyazperde.com/sanatcilar/sanatci-873625/,,,,,Sibel Aytan
https://www.beyazperde.com/sanatcilar/sanatci-941010/,,,,,Mutlunur Lafçı
https://www.beyazperde.com/sanatcilar/sanatci-526687/,,,17,6,Süeda Çil
https://www.beyazperde.com/sanatcilar/sanatci-532101/,"
25 Haziran 1988
","
Yaş 
35
",11,7,Ecem Özkaya Üstündağ
https://www.beyazperde.com/sanatcilar/sanatci-177560/,,,24,16,Okan Bayülgen
https://www.beyazperde.com/sanatcilar/sanatci-652814/,,,9,5,Arın Kuşaksızoğlu
https://www.beyazperde.com/sanatcilar/sanatci-515225/,"
28 Şubat 1987
","
Yaş 
36
",13,11,Yeliz Kuvancı
https://www.beyazperde.com/sanatcilar/sanatci-173240/,,,17,25,Tuna Orhan
https://www.beyazperde.com/sanatcilar/sanatci-498002/,,,24,27,Emre Kınay
https://www.beyazperde.com/sanatcilar/sanatci-554642/,,,13,9,Nebil Sayın
https://www.beyazperde.com/sanatcilar/sanatci-607599/,"
12 Nisan 1999
","
Yaş 
24
",9,7,Atilla Doğukan Türkyılmaz
https://www.beyazperde.com/sanatcilar/sanatci-561696/,,,11,9,Emre Ertunç
https://www.beyazperde.com/sanatcilar/sanatci-529328/,,,42,8,Fulya Özcan
https://www.beyazperde.com/sanatcilar/sanatci-78455/,,,22,53,Haldun Boysan
https://www.beyazperde.com/sanatcilar/sanatci-15205/,"
13 Haziran 1958
","
Yaş 
65
",39,52,Füsun Demirel
https://www.beyazperde.com/sanatcilar/sanatci-713041/,"
9 Kasım 1985
","
Yaş 
38
",7,7,Ebru Ojen Şahin
https://www.beyazperde.com/sanatcilar/sanatci-715682/,,,,,Mehmet Küçük
https://www.beyazperde.com/sanatcilar/sanatci-680626/,,,,,Mertcan Sevimli
https://www.beyazperde.com/sanatcilar/sanatci-523700/,,,8,7,Sema Keçik
https://www.beyazperde.com/sanatcilar/sanatci-425876/,,,14,8,Oğuzhan Koç
https://www.beyazperde.com/sanatcilar/sanatci-517108/,,,10,4,Serhan Yavaş
https://www.beyazperde.com/sanatcilar/sanatci-922900/,,,,,Sergen Deveci
https://www.beyazperde.com/sanatcilar/sanatci-526134/,,,16,7,Bahadır Efe
https://www.beyazperde.com/sanatcilar/sanatci-551765/,,,18,17,Fulden Akyürek
https://www.beyazperde.com/sanatcilar/sanatci-785436/,,,,,Duygu Çelebi
https://www.beyazperde.com/sanatcilar/sanatci-710003/,,,,,Burak Temiz
https://www.beyazperde.com/sanatcilar/sanatci-646014/,,,,,Rıdvan Aybars Düzey
https://www.beyazperde.com/sanatcilar/sanatci-944987/,,,,,Çağatay Yıldız
https://www.beyazperde.com/sanatcilar/sanatci-781860/,"
22 Eylül 1990
","
Yaş 
33
",7,7,Akın Akınözü
https://www.beyazperde.com/sanatcilar/sanatci-744320/,,,6,8,Can Evrenol
https://www.beyazperde.com/sanatcilar/sanatci-846585/,,,,,Pınar Gülkapan
https://www.beyazperde.com/sanatcilar/sanatci-930126/,"
7 Ocak 1997
","
Yaş 
26
",16,19,Ender Demir
https://www.beyazperde.com/sanatcilar/sanatci-951819/,,,,,Naz Mila
https://www.beyazperde.com/sanatcilar/sanatci-788639/,,,,,Senan Kara
https://www.beyazperde.com/sanatcilar/sanatci-614327/,,,,,Onur Gürçay
https://www.beyazperde.com/sanatcilar/sanatci-770386/,,,,,Ahmet Arslan
https://www.beyazperde.com/sanatcilar/sanatci-510356/,"
16 Temmuz 1948
","
Ölümü 


29 Ağustos 2023


75 yaşında
",17,20,Ünal Silver
https://www.beyazperde.com/sanatcilar/sanatci-672401/,,,8,12,İrfan Kangı
https://www.beyazperde.com/sanatcilar/sanatci-398237/,,,13,10,Atalay Taşdiken
https://www.beyazperde.com/sanatcilar/sanatci-142070/,"
5 Mart 1946
","
Ölümü 


27 Mart 2023


77 yaşında
",22,31,Köksal Engür
https://www.beyazperde.com/sanatcilar/sanatci-529383/,,,,,Ferhat Gündoğdu
https://www.beyazperde.com/sanatcilar/sanatci-839808/,,,,,Köksal Baba
https://www.beyazperde.com/sanatcilar/sanatci-690349/,,,2,11,Ajda Pekkan
https://www.beyazperde.com/sanatcilar/sanatci-521959/,,,15,6,Feride Kaytan
https://www.beyazperde.com/sanatcilar/sanatci-721528/,,,,,Gülbike Sonay Üte
https://www.beyazperde.com/sanatcilar/sanatci-668796/,"
28 Haziran 1976
","
Yaş 
47
",9,5,Ali İhsan Varol
https://www.beyazperde.com/sanatcilar/sanatci-550016/,,"
Doğum tarihi 


7 Ocak 1970


(İstanbul)
",18,5,Saruhan Hünel
https://www.beyazperde.com/sanatcilar/sanatci-537044/,,,16,6,Murat Seviş
https://www.beyazperde.com/sanatcilar/sanatci-877067/,,,,,Kemal Can Parlak
https://www.beyazperde.com/sanatcilar/sanatci-536427/,"
1 Nisan 1958
","
Yaş 
65
",16,13,Erdal Küçükkömürcü
https://www.beyazperde.com/sanatcilar/sanatci-456789/,"
12 Ocak 1966
","
Yaş 
57
",15,17,Hakan Akın
https://www.beyazperde.com/sanatcilar/sanatci-974549/,,,,,Betül Dinçer
https://www.beyazperde.com/sanatcilar/sanatci-596801/,,,,,Murat Uyurkulak
https://www.beyazperde.com/sanatcilar/sanatci-693464/,,,9,7,Burak Alkaş
https://www.beyazperde.com/sanatcilar/sanatci-975395/,,,,,Özlem Maden
https://www.beyazperde.com/sanatcilar/sanatci-698359/,,,,,Burcu Alptekin
https://www.beyazperde.com/sanatcilar/sanatci-550595/,,,,,Güray Görkem
https://www.beyazperde.com/sanatcilar/sanatci-29179/,"
24 Mayıs 1955
","
Yaş 
68
",38,16,İskender Bağcılar
https://www.beyazperde.com/sanatcilar/sanatci-990095/,,,,,Barış Akdeniz
https://www.beyazperde.com/sanatcilar/sanatci-885647/,,,3,9,Aydın Tezel
https://www.beyazperde.com/sanatcilar/sanatci-805725/,,,6,5,Murat Kuşçu
https://www.beyazperde.com/sanatcilar/sanatci-520218/,,,27,43,Selahattin Taşdöğen
https://www.beyazperde.com/sanatcilar/sanatci-518179/,,,,,Nilgün Sağyaşar
https://www.beyazperde.com/sanatcilar/sanatci-873158/,,,,,Ali Gözüşirin
https://www.beyazperde.com/sanatcilar/sanatci-529237/,,,4,11,Ergin Orbey
https://www.beyazperde.com/sanatcilar/sanatci-875431/,,,,,Artun Kasapoğlu
https://www.beyazperde.com/sanatcilar/sanatci-511215/,"
1 Nisan 1978
","
Yaş 
45
",21,13,Özge Özder
https://www.beyazperde.com/sanatcilar/sanatci-523329/,"
26 Nisan 1978
","
Yaş 
45
",27,10,Eylem Yıldız
https://www.beyazperde.com/sanatcilar/sanatci-127240/,,,18,4,Yücel Yolcu
https://www.beyazperde.com/sanatcilar/sanatci-689416/,,,,,Gonca Sarıyıldız
https://www.beyazperde.com/sanatcilar/sanatci-1016545/,,,,,Ozan Yıldırım
https://www.beyazperde.com/sanatcilar/sanatci-496305/,,,,,Metin Güngor
https://www.beyazperde.com/sanatcilar/sanatci-667918/,,,,,Neslihan Aka
https://www.beyazperde.com/sanatcilar/sanatci-894519/,,,,,Vahdet Erdoğan
https://www.beyazperde.com/sanatcilar/sanatci-799942/,,,,,Mehmet Barış Günger
https://www.beyazperde.com/sanatcilar/sanatci-878754/,,,,,Dilara Demirdüzen
https://www.beyazperde.com/sanatcilar/sanatci-526688/,"
4 Ekim 1976
","
Yaş 
47
",11,7,Jess Molho
https://www.beyazperde.com/sanatcilar/sanatci-710035/,,,6,5,Hamza Yazıcı
https://www.beyazperde.com/sanatcilar/sanatci-550304/,,,11,9,Özlem Çakar
https://www.beyazperde.com/sanatcilar/sanatci-526695/,,,,,Uğur Kurul
https://www.beyazperde.com/sanatcilar/sanatci-692771/,,,8,7,Sırma Yanık
https://www.beyazperde.com/sanatcilar/sanatci-503424/,,,10,10,Ali İl
https://www.beyazperde.com/sanatcilar/sanatci-896234/,,,,,Faruk Pakiş
https://www.beyazperde.com/sanatcilar/sanatci-694828/,,,21,4,Muzaffer Nebioğlu
https://www.beyazperde.com/sanatcilar/sanatci-890377/,,,,,Genco Özak
https://www.beyazperde.com/sanatcilar/sanatci-521674/,"
9 Temmuz 1976
","
Yaş 
47
",19,8,Emel Çölgeçen
https://www.beyazperde.com/sanatcilar/sanatci-697177/,,,,,Seçil Buket Akıncı
https://www.beyazperde.com/sanatcilar/sanatci-990188/,,,,,Baran Can Eraslan
https://www.beyazperde.com/sanatcilar/sanatci-868004/,,,17,9,Ayşin Atav
https://www.beyazperde.com/sanatcilar/sanatci-750277/,,,,,Nuray Yeşilaraz
https://www.beyazperde.com/sanatcilar/sanatci-888196/,,,,,Özden Uçar
https://www.beyazperde.com/sanatcilar/sanatci-966423/,,,,,Ahmet Yıldırım
https://www.beyazperde.com/sanatcilar/sanatci-975210/,,,,,Leyla Günay
https://www.beyazperde.com/sanatcilar/sanatci-510953/,,,23,32,Birol Güven
https://www.beyazperde.com/sanatcilar/sanatci-755015/,,,,,Ümit Erlim
https://www.beyazperde.com/sanatcilar/sanatci-990071/,,,,,Melis Sevinç
https://www.beyazperde.com/sanatcilar/sanatci-784197/,,,5,5,Ulaş Tuna Astepe
https://www.beyazperde.com/sanatcilar/sanatci-50763/,,,28,5,Fatma Ceylan
https://www.beyazperde.com/sanatcilar/sanatci-517451/,"
2 Nisan 1986
","
Yaş 
37
",13,15,Selen Seyven
https://www.beyazperde.com/sanatcilar/sanatci-803454/,,,,,Mahir Altundağ
https://www.beyazperde.com/sanatcilar/sanatci-829327/,,,,,Nilgün Ceylan
https://www.beyazperde.com/sanatcilar/sanatci-515221/,"
20 Eylül 1981
","
Yaş 
42
",13,17,Tolga Güleç
https://www.beyazperde.com/sanatcilar/sanatci-1016551/,,,,,Ramazan Özgören
https://www.beyazperde.com/sanatcilar/sanatci-528511/,,,22,18,Banu Fotocan
https://www.beyazperde.com/sanatcilar/sanatci-697039/,,,,,Cenk Çelik
https://www.beyazperde.com/sanatcilar/sanatci-878924/,,,,,Umutcan Ütebay
https://www.beyazperde.com/sanatcilar/sanatci-447376/,,,49,25,Cihat Tamer
https://www.beyazperde.com/sanatcilar/sanatci-521962/,,,,,Çağkan Çulha
https://www.beyazperde.com/sanatcilar/sanatci-793884/,"
23 Eylül 1987
","
Yaş 
36
",11,16,İlkin Oğuzhan Çakır
https://www.beyazperde.com/sanatcilar/sanatci-793877/,,,,,Ozan Civit
https://www.beyazperde.com/sanatcilar/sanatci-715681/,,,8,6,Dilara Büyükbayraktar
https://www.beyazperde.com/sanatcilar/sanatci-853913/,,,,,Su Demirel
https://www.beyazperde.com/sanatcilar/sanatci-517369/,,,17,8,Alpay Kemal Atalan
https://www.beyazperde.com/sanatcilar/sanatci-751366/,,,,,İrem Deniz
https://www.beyazperde.com/sanatcilar/sanatci-782875/,,,7,6,Cem Uslu
https://www.beyazperde.com/sanatcilar/sanatci-532778/,,,20,20,Sefa Zengin
https://www.beyazperde.com/sanatcilar/sanatci-519810/,,,23,10,Türkan Derya
https://www.beyazperde.com/sanatcilar/sanatci-847795/,,,5,6,Esen Püsküllü
https://www.beyazperde.com/sanatcilar/sanatci-927857/,,,,,Ali Yasin Özegemen
https://www.beyazperde.com/sanatcilar/sanatci-633065/,,,,,Ebru Şancı
https://www.beyazperde.com/sanatcilar/sanatci-526301/,,,,,Mehmet Aslan (II)
https://www.beyazperde.com/sanatcilar/sanatci-142746/,"
4 Temmuz 1978
","
Yaş 
45
",18,27,Tansu Biçer
https://www.beyazperde.com/sanatcilar/sanatci-835382/,,,,,Esat Polat Güler
https://www.beyazperde.com/sanatcilar/sanatci-173249/,"
26 Eylül 1986
","
Yaş 
37
",17,18,Engin Öztürk
https://www.beyazperde.com/sanatcilar/sanatci-520508/,,,14,7,Soner Caner
https://www.beyazperde.com/sanatcilar/sanatci-530678/,"
22 Mayıs 1970
","
Ölümü 


24 Ocak 2022


51 yaşında
",17,8,Ayberk Pekcan
https://www.beyazperde.com/sanatcilar/sanatci-547667/,,,11,24,Beyti Engin
https://www.beyazperde.com/sanatcilar/sanatci-907663/,,,,,Merve Göntem
https://www.beyazperde.com/sanatcilar/sanatci-526264/,"
20 Ağustos 1970
","
Yaş 
53
",22,6,Berna Laçin
https://www.beyazperde.com/sanatcilar/sanatci-918046/,,,,,Öykü Şahin
https://www.beyazperde.com/sanatcilar/sanatci-516522/,,,37,19,Suat Sungur
https://www.beyazperde.com/sanatcilar/sanatci-953151/,,,,,Burakcan Doğan
https://www.beyazperde.com/sanatcilar/sanatci-716979/,,,6,11,Sami Aksu
https://www.beyazperde.com/sanatcilar/sanatci-765202/,,,7,5,Deniz Denizciler
https://www.beyazperde.com/sanatcilar/sanatci-649994/,,,,,Önder Selen
https://www.beyazperde.com/sanatcilar/sanatci-511973/,,,18,11,Beste Bereket
https://www.beyazperde.com/sanatcilar/sanatci-12739/,,,36,19,Hülya Avşar
https://www.beyazperde.com/sanatcilar/sanatci-691570/,,,,,Tunç Şahin
https://www.beyazperde.com/sanatcilar/sanatci-925237/,,,,,Burak Berkay Akgül
https://www.beyazperde.com/sanatcilar/sanatci-1011494/,,,,,Sera Tübek
https://www.beyazperde.com/sanatcilar/sanatci-517604/,,,12,11,Yasin Uslu
https://www.beyazperde.com/sanatcilar/sanatci-733222/,,,6,8,Halil Söyletmez
https://www.beyazperde.com/sanatcilar/sanatci-770282/,,,,,Serkan Kesin
https://www.beyazperde.com/sanatcilar/sanatci-529095/,,,6,7,Elif Pektaş
https://www.beyazperde.com/sanatcilar/sanatci-266865/,"
14 Eylül 1977
","
Yaş 
46
",6,11,Nadir Sarıbacak
https://www.beyazperde.com/sanatcilar/sanatci-859015/,,,,,Doğan Bayraktar
https://www.beyazperde.com/sanatcilar/sanatci-840682/,,,,,Mustafa Arapoğlu
https://www.beyazperde.com/sanatcilar/sanatci-664751/,,,7,7,Miray Akay
https://www.beyazperde.com/sanatcilar/sanatci-668647/,,,,,Filiz Gök
https://www.beyazperde.com/sanatcilar/sanatci-146654/,,,21,7,Pelin Esmer
https://www.beyazperde.com/sanatcilar/sanatci-990092/,"
2 Ekim 1993
","
Yaş 
30
",6,5,Ceren Arı
https://www.beyazperde.com/sanatcilar/sanatci-840117/,,,5,4,Esma Soysal
https://www.beyazperde.com/sanatcilar/sanatci-563150/,,,,,Önder Tekin
https://www.beyazperde.com/sanatcilar/sanatci-530990/,"
1 Ocak 1955
","
Yaş 
68
",5,8,Levent Öktem
https://www.beyazperde.com/sanatcilar/sanatci-815663/,,,,,Meltem Kaptan
https://www.beyazperde.com/sanatcilar/sanatci-511143/,,,8,6,Barış Atay Mengüllü
https://www.beyazperde.com/sanatcilar/sanatci-211714/,,,20,6,Kurtuluş Şakirağaoğlu
https://www.beyazperde.com/sanatcilar/sanatci-536612/,"
1 Ocak 1977
","
Yaş 
46
",11,15,Kadir Çermik
https://www.beyazperde.com/sanatcilar/sanatci-515339/,"
2 Nisan 1987
","
Yaş 
36
",10,9,Alican Albayrak
https://www.beyazperde.com/sanatcilar/sanatci-969972/,,,,,Mahsun Karaca
https://www.beyazperde.com/sanatcilar/sanatci-23978/,,,60,40,Fikret Hakan
https://www.beyazperde.com/sanatcilar/sanatci-1014480/,,,,,Kadir Bertan
https://www.beyazperde.com/sanatcilar/sanatci-518778/,,,10,9,Gökay Müftüoğlu
https://www.beyazperde.com/sanatcilar/sanatci-604682/,"
2 Temmuz 1987
","
Yaş 
36
",9,13,Burçin Abdullah
https://www.beyazperde.com/sanatcilar/sanatci-510781/,"
30 Ekim 1990
","
Yaş 
33
",11,10,Sercan Badur
https://www.beyazperde.com/sanatcilar/sanatci-722920/,,,8,6,Ece Baykal
https://www.beyazperde.com/sanatcilar/sanatci-596721/,,,1,4,Koray Kerimoğlu
https://www.beyazperde.com/sanatcilar/sanatci-551189/,,,9,7,Murat Garipağaoğlu
https://www.beyazperde.com/sanatcilar/sanatci-526137/,,,11,7,İlker Kurt
https://www.beyazperde.com/sanatcilar/sanatci-886635/,,,,,Merve Şen
https://www.beyazperde.com/sanatcilar/sanatci-768504/,,,,,Nejat Uygur II
https://www.beyazperde.com/sanatcilar/sanatci-746456/,,,,,Edip Zeydan
https://www.beyazperde.com/sanatcilar/sanatci-515466/,"
12 Kasım 1980
","
Yaş 
43
",15,16,Nur Fettahoğlu
https://www.beyazperde.com/sanatcilar/sanatci-522376/,,,21,16,Engin Alkan
https://www.beyazperde.com/sanatcilar/sanatci-886636/,,,,,Ecem Çalhan
https://www.beyazperde.com/sanatcilar/sanatci-990098/,,,,,Ahmet Ziya Çalışkan
https://www.beyazperde.com/sanatcilar/sanatci-515721/,,,14,22,Ünal Yeter
https://www.beyazperde.com/sanatcilar/sanatci-866458/,,,,,Murat Zurnacı
https://www.beyazperde.com/sanatcilar/sanatci-943472/,,,2,5,Mert Uzunmehmet
https://www.beyazperde.com/sanatcilar/sanatci-528948/,,,14,13,Doğa Can Anafarta
https://www.beyazperde.com/sanatcilar/sanatci-544615/,,,11,7,Yusuf Pirhasan
https://www.beyazperde.com/sanatcilar/sanatci-675707/,,,,,Savaş Alp Başar
https://www.beyazperde.com/sanatcilar/sanatci-993980/,,,,,Ekin Pandır
https://www.beyazperde.com/sanatcilar/sanatci-672603/,,,9,10,Nazlı Bulum
https://www.beyazperde.com/sanatcilar/sanatci-949916/,,,,,Oktay Öndeş
https://www.beyazperde.com/sanatcilar/sanatci-627321/,,,7,10,Eren Vurdem
https://www.beyazperde.com/sanatcilar/sanatci-912967/,"
30 Temmuz 1988
","
Yaş 
35
",9,6,Oğuz Öztaş
https://www.beyazperde.com/sanatcilar/sanatci-545157/,,,7,8,Adem Kılıç
https://www.beyazperde.com/sanatcilar/sanatci-968052/,"
17 Şubat 1996
","
Yaş 
27
",14,7,Özlem Gezgin
https://www.beyazperde.com/sanatcilar/sanatci-425889/,"
3 Mayıs 1975
","
Yaş 
48
",18,19,Gülhan Tekin
https://www.beyazperde.com/sanatcilar/sanatci-855342/,,,,,Selen Kurtaran
https://www.beyazperde.com/sanatcilar/sanatci-618053/,,,,,Levent İntepe
https://www.beyazperde.com/sanatcilar/sanatci-888195/,,,,,Onur Böber
https://www.beyazperde.com/sanatcilar/sanatci-635074/,"
5 Aralık 1977
","
Yaş 
46
",11,8,Sezin Bozacı
https://www.beyazperde.com/sanatcilar/sanatci-690351/,,,10,23,Müşerref Çapın
https://www.beyazperde.com/sanatcilar/sanatci-719138/,,,,,Amine Gülşe
https://www.beyazperde.com/sanatcilar/sanatci-537110/,,,9,8,Meral Zeren
https://www.beyazperde.com/sanatcilar/sanatci-557390/,,,,,Uğurtan Sayıner
https://www.beyazperde.com/sanatcilar/sanatci-785903/,,,6,5,Ali Burak Ceylan
https://www.beyazperde.com/sanatcilar/sanatci-767454/,,,,,İnci Balabanoğlu Ahiska
https://www.beyazperde.com/sanatcilar/sanatci-542050/,,,14,11,Tolga Öz
https://www.beyazperde.com/sanatcilar/sanatci-850270/,,,,,Merve Sevin
https://www.beyazperde.com/sanatcilar/sanatci-425886/,"
7 Şubat 1983
","
Yaş 
40
",13,9,Burcu Gönder
https://www.beyazperde.com/sanatcilar/sanatci-930125/,"
29 Ekim 2004
","
Yaş 
19
",14,11,Murat Sağlam
https://www.beyazperde.com/sanatcilar/sanatci-952771/,,,,,Ecem Simge Yurdatapan
https://www.beyazperde.com/sanatcilar/sanatci-916767/,,,,,Ezgi Gizem Akdoğan
https://www.beyazperde.com/sanatcilar/sanatci-668008/,,,9,9,Burç Kümbetlioğlu
https://www.beyazperde.com/sanatcilar/sanatci-536008/,"
10 Ekim 1987
","
Yaş 
36
",11,11,Ümit İbrahim Kantarcılar
https://www.beyazperde.com/sanatcilar/sanatci-519059/,,,15,8,Barış Hayta
https://www.beyazperde.com/sanatcilar/sanatci-536704/,,,,,Gökçe Uzuner
https://www.beyazperde.com/sanatcilar/sanatci-625085/,,,,,Funda Ersin
https://www.beyazperde.com/sanatcilar/sanatci-425877/,,,20,18,Şahin Irmak
https://www.beyazperde.com/sanatcilar/sanatci-554158/,,,15,6,Gümeç Alpay
https://www.beyazperde.com/sanatcilar/sanatci-597575/,,,4,6,Murat Dalkılıç
https://www.beyazperde.com/sanatcilar/sanatci-518310/,,,13,16,Lale Başar
https://www.beyazperde.com/sanatcilar/sanatci-542130/,,,,,Ulviye Karaca
https://www.beyazperde.com/sanatcilar/sanatci-1016552/,,,,,Hakan Kara
https://www.beyazperde.com/sanatcilar/sanatci-519327/,"
26 Nisan 1959
","
Yaş 
64
",15,10,Gülenay Kalkan Ünlüoğlu
https://www.beyazperde.com/sanatcilar/sanatci-668640/,,,,,Seneray Aktaş
